Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
93,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
94,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
95,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.89,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
96,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.02,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
97,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
98,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.95,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
99,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
100,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
101,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.03,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
102,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
103,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.04,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
104,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
105,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
106,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.98,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
107,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
108,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.03,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
109,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
110,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
111,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
112,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
113,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.91,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
114,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
115,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
116,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
117,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
118,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
119,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
120,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.87,25,25/05/2020,06/07/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
121,00618760530,P,2020121,French (SACEM) PEL,Online, ,At Your Inconvenience,.01,25,28/08/2020,05/10/2020,SPOTIFY, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
122,00618760530,P,2020121,Irish (IMRO) General,Overseas, ,At Your Inconvenience,.01,25,01/07/2012,01/12/2017,A - AER LINGUS, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
123,00618760530,P,2020121,Irish (IMRO) General,Overseas, ,At Your Inconvenience,.14,25,01/07/2012,01/12/2017,A - AER LINGUS, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
124,00618760530,P,2020121,Irish (IMRO) General,Overseas, ,At Your Inconvenience,.12,25,01/07/2012,01/12/2017,B - AER LINGUS, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
125,00618760530,P,2020121,Irish (IMRO) General,Overseas, ,At Your Inconvenience,.08,25,01/07/2012,01/12/2017,B - AER LINGUS, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
126,00618760530,P,2020121,Irish (IMRO) General,Overseas, ,At Your Inconvenience,.12,25,01/07/2012,01/12/2017,C - AER LINGUS, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
127,00618760530,P,2020121,Irish (IMRO) General,Overseas, ,At Your Inconvenience,.18,25,01/07/2012,01/12/2017,D - AER LINGUS, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
128,00618760530,P,2020121,Irish (IMRO) General,Overseas, ,At Your Inconvenience,.2,25,01/07/2012,01/12/2017,E - AER LINGUS, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
129,00618760530,P,2020121,Mexican (SACM) Online,Overseas, ,At Your Inconvenience,.1,25,01/07/2020,30/09/2020,APPLE, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
130,00618760530,P,2020121,USA (BMI) Online,Overseas, ,At Your Inconvenience,.01,25,31/12/2019,31/03/2020,INTERNET, ,, ,0,Jeffreys Edwin John,Manderson Stephen Paul,Morrison Jason Karl,Bucks Music Group Ltd,088915EP,T9138202683,088915EP, , , , , , , , 
131,00618760530,P,2020121,Australasian (APRA) Online,Overseas, ,Avalon,.04,14.75,01/01/2020,31/03/2020,SS AU-APPLE MUSIC [INDIVIDUAL], ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
132,00618760530,P,2020121,Australasian (APRA) Online,Overseas, ,Avalon,.01,14.75,01/01/2020,31/03/2020,SS AU-GOOGLE PLAY, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
133,00618760530,P,2020121,Australasian (APRA) Online,Overseas, ,Avalon,.01,14.75,01/01/2020,31/03/2020,SS AU-SPOTIFY [AD FUNDED], ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
134,00618760530,P,2020121,Australasian (APRA) Online,Overseas, ,Avalon,.01,14.75,01/01/2020,31/03/2020,SS AU-SPOTIFY [FAMILY], ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
135,00618760530,P,2020121,Australasian (APRA) Online,Overseas, ,Avalon,.01,14.75,01/01/2020,31/03/2020,SS AU-SPOTIFY [FAMILY], ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
136,00618760530,P,2020121,Australasian (APRA) Online,Overseas, ,Avalon,.01,14.75,01/01/2020,31/03/2020,SS AU-SPOTIFY [FAMILY], ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
137,00618760530,P,2020121,Australasian (APRA) Online,Overseas, ,Avalon,.02,14.75,01/01/2020,31/03/2020,SS AU-SPOTIFY [INDIVIDUAL], ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
138,00618760530,P,2020121,Australasian (APRA) Online,Overseas, ,Avalon,.02,14.75,01/01/2020,31/03/2020,SS AU-SPOTIFY [INDIVIDUAL], ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
139,00618760530,P,2020121,Australasian (APRA) Online,Overseas, ,Avalon,.02,14.75,01/01/2020,31/03/2020,SS AU-SPOTIFY [INDIVIDUAL], ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
140,00618760530,P,2020121,Croatian (HDS) General & Broadcasting,Overseas, ,Avalon,.03,14.75,01/01/2019,30/06/2019,GENERALNI KORISNICI, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
141,00618760530,P,2020121,Czech Republic (OSA) General & Broadcasting,Overseas, ,Avalon,.19,14.75,12/06/2020,08/09/2020,AIR BANK -, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
142,00618760530,P,2020121,Czech Republic (OSA) General & Broadcasting,Overseas, ,Avalon,1.56,14.75,12/06/2020,08/09/2020,CESKA SPORITELNA - ID 1A, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
143,00618760530,P,2020121,Czech Republic (OSA) General & Broadcasting,Overseas, ,Avalon,.66,14.75,12/06/2020,08/09/2020,MAKRO TURANY -, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
144,00618760530,P,2020121,Czech Republic (OSA) General & Broadcasting,Overseas, ,Avalon,.78,14.75,12/06/2020,08/09/2020,MONETA -, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
145,00618760530,P,2020121,Czech Republic (OSA) General & Broadcasting,Overseas, ,Avalon,.04,14.75,12/06/2020,08/09/2020,OD MY PRAHA -, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
146,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,28/08/2020,05/10/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
147,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,1.96,14.75,25/05/2020,06/07/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
148,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,28/08/2020,05/10/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
149,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,28/08/2020,05/10/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
150,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,25/05/2020,06/07/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
151,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,28/08/2020,05/10/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
152,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,28/08/2020,05/10/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
153,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,2.31,14.75,28/08/2020,05/10/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
154,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.02,14.75,25/05/2020,06/07/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
155,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.02,14.75,25/05/2020,06/07/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
156,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,25/05/2020,06/07/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
157,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.02,14.75,25/05/2020,06/07/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
158,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,25/05/2020,06/07/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
159,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.03,14.75,28/08/2020,05/10/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
160,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,28/08/2020,05/10/2020,APPLE MUSIC, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
161,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.15,14.75,28/08/2020,05/10/2020,DEEZER, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
162,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.13,14.75,25/05/2020,06/07/2020,DEEZER, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
163,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.04,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
164,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.2,14.75,28/08/2020,05/10/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
165,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.46,14.75,28/08/2020,05/10/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
166,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
167,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.34,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
168,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.03,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
169,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.2,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
170,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
171,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.08,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
172,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.04,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
173,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,28/08/2020,05/10/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
174,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.2,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
175,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.01,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
176,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.03,14.75,25/05/2020,06/07/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
177,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.21,14.75,28/08/2020,05/10/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
178,00618760530,P,2020121,French (SACEM) PEL,Online, ,Avalon,.02,14.75,28/08/2020,05/10/2020,GOOGLE, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
