"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2021-05-16 12:47:58 +1000","146502938","Sale","The Violin (Music Standard License)","31601158","IVIP43452130","22.00","","","","","","22.00","AudioJungle","Colombia","Distrito Capital de Bogotá","Bogotá","110221"
"2021-05-15 11:32:17 +1000","146464601","Author Fee","Author Fee for sale IVIP43443624","20245218","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-15 11:32:17 +1000","146464601","Sale","an Elegant Piano (Music Standard License)","20245218","IVIP43443624","25.00","","","","","","25.00","AudioJungle","China","","Shanghai",""
"2021-05-14 23:59:31 +1000","146441180","Author Fee","Author Fee for sale IVIP43437253","21215576","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-14 23:59:31 +1000","146441180","Sale","A Sadness Music (Music Standard License)","21215576","IVIP43437253","32.00","","","","","","32.00","AudioJungle","United Kingdom","","Uckfield","TN22 5TE"
"2021-05-14 11:10:44 +1000","146414942","Author Fee","Author Fee for sale IVIP43430457","23665570","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-14 11:10:44 +1000","146414942","Sale","Mystical (Music Standard License)","23665570","IVIP43430457","25.00","","","","","","25.00","AudioJungle","China","","beijing",""
"2021-05-14 07:22:01 +1000","146409491","Author Fee","Author Fee for sale IVIP43428949","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-14 07:22:01 +1000","146409491","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP43428949","32.00","","","","","","32.00","AudioJungle","United Kingdom","bristol","bristol","bs20hy"
"2021-05-13 19:45:54 +1000","146379746","Author Fee","Author Fee for sale IVIP43420561","11047228","","20.75","","","","","","-20.75","AudioJungle","","","",""
"2021-05-13 19:45:54 +1000","146379746","Sale","Vacation (Music Broadcast License (10 Million))","11047228","IVIP43420561","166.00","","","","","","166.00","AudioJungle","Hungary","Pest","Budapest","1027"
"2021-05-13 17:38:22 +1000","146374321","Author Fee","Author Fee for sale IVIP43419228","8544047","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-13 17:38:22 +1000","146374321","Sale","News Background (Music Standard License)","8544047","IVIP43419228","25.00","","2.50","","","","22.50","AudioJungle","United States","California","Topeka","92604"
"2021-05-13 17:36:18 +1000","146374550","Author Fee","Author Fee for sale IVIP43419211","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-13 17:36:18 +1000","146374550","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP43419211","32.00","","","","","","32.00","AudioJungle","Germany","Sachsen","Leipzig","04317"
"2021-05-13 16:25:51 +1000","146372017","Author Fee","Author Fee for sale IVIP43418654","19163925","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-13 16:25:51 +1000","146372017","Sale","Imagine (Music Standard License)","19163925","IVIP43418654","32.00","","","","","","32.00","AudioJungle","Korea, Republic of","Gyeonggi-do","Hanam-si","13004"
"2021-05-13 12:54:01 +1000","146366953","Author Fee","Author Fee for sale IVIP43417336","31601158","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-05-13 12:54:01 +1000","146366953","Sale","The Violin (Music Standard License)","31601158","IVIP43417336","22.00","","","","","","22.00","AudioJungle","Korea, Republic of","","seoul",""
"2021-05-13 08:26:07 +1000","146360389","Author Fee","Author Fee for sale IVIP43415572","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-05-13 08:26:07 +1000","146360389","Sale","Hope Piano (Music Standard License)","18103534","IVIP43415572","34.00","","3.40","","","","30.60","AudioJungle","United States","Virginia","Hampton","23661"
"2021-05-13 04:50:14 +1000","146352250","Author Fee","Author Fee for sale IVIP43413243","29608802","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-13 04:50:14 +1000","146352250","Sale","Soft Piano (Music Standard License)","29608802","IVIP43413243","25.00","","2.50","","","","22.50","AudioJungle","United States","New York","Brooklyn","11215"
"2021-05-13 04:27:38 +1000","146351148","Author Fee","Author Fee for sale IVIP43412958","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-13 04:27:38 +1000","146351148","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP43412958","32.00","","3.20","","","","28.80","AudioJungle","United States","Nevada","Las Vegas","89135"
"2021-05-12 14:11:34 +1000","146311190","Author Fee","Author Fee for sale IVIP43402506","12772547","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-12 14:11:34 +1000","146311190","Sale","Casino  (Music Standard License)","12772547","IVIP43402506","32.00","","","","","","32.00","AudioJungle","China","Beijing","Beijing",""
"2021-05-12 02:14:29 +1000","146286120","Author Fee","Author Fee for sale IVIP43395980","17768973","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-12 02:14:29 +1000","146286120","Sale","Sexy (Music Standard License)","17768973","IVIP43395980","32.00","","","","","","32.00","AudioJungle","Colombia","NEW YOUR","New Your","10004"
"2021-05-11 23:31:57 +1000","146276435","Author Fee","Author Fee for sale IVIP43393303","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-11 23:31:57 +1000","146276435","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP43393303","32.00","","3.20","","","","28.80","AudioJungle","United States","Colorado","Denver","80223"
"2021-05-11 23:04:03 +1000","146274384","Author Fee","Author Fee for sale IVIP43392905","20866951","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-11 23:04:03 +1000","146274384","Sale","from Sad to Uplifting (Music Standard License)","20866951","IVIP43392905","25.00","","2.50","","","","22.50","AudioJungle","United States","Oklahoma","Tulsa","74137"
"2021-05-11 21:12:56 +1000","146268565","Author Fee","Author Fee for sale IVIP43391355","28667093","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-11 21:12:56 +1000","146268565","Sale","Hopeful (Music Standard License)","28667093","IVIP43391355","25.00","","","","","","25.00","AudioJungle","Australia","New South Wales","Gosford","2250"
"2021-05-11 16:30:36 +1000","146254625","Author Fee","Author Fee for sale IVIP43387761","7800005","","0.63","","","","","","-0.63","AudioJungle","","","",""
"2021-05-11 16:30:36 +1000","146254625","Sale","Ethnic DubStep  (Music Standard License)","7800005","IVIP43387761","5.00","","","","","","5.00","AudioJungle","Germany","","Hannover",""
"2021-05-10 22:00:44 +1000","146211165","Author Fee","Author Fee for sale IVIP43376167","11484615","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-05-10 22:00:44 +1000","146211165","Sale","Problem (Music Standard License)","11484615","IVIP43376167","22.00","","","","","","22.00","AudioJungle","Vietnam","Non US/Canada/Australia","Hochiminh",""
"2021-05-10 20:42:25 +1000","146207646","Author Fee","Author Fee for sale IVIP43375151","8683044","","0.63","","","","","","-0.63","AudioJungle","","","",""
"2021-05-10 20:42:25 +1000","146207646","Sale","Smooth Corporate Music (Music Standard License)","8683044","IVIP43375151","5.00","","","","","","5.00","AudioJungle","Germany","Deutschland","Essen","45133"
"2021-05-10 04:49:41 +1000","146179320","Author Fee","Author Fee for sale IVIP43368387","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-10 04:49:41 +1000","146179320","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP43368387","32.00","","","","","","32.00","AudioJungle","China","","太原市",""
"2021-05-08 22:26:50 +1000","146129949","Author Fee","Author Fee for sale IVIP43357581","23528888","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-08 22:26:50 +1000","146129949","Sale","Foolish (Music Standard License)","23528888","IVIP43357581","25.00","","","","","","25.00","AudioJungle","Turkey","İstanbul","Şişli","34394"
"2021-05-08 08:39:00 +1000","146109692","Author Fee","Author Fee for sale IVIP43353032","19279546","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-08 08:39:00 +1000","146109692","Sale","Ocean 11 (Music Standard License)","19279546","IVIP43353032","32.00","","3.20","","","","28.80","AudioJungle","United States","California","San Diego","92128"
"2021-05-08 07:00:00 +1000","146106692","Author Fee","Author Fee for sale IVIP43352220","9724763","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-08 07:00:00 +1000","146106692","Sale","Covert (Music Standard License)","9724763","IVIP43352220","32.00","","3.20","","","","28.80","AudioJungle","United States","California","Los Angeles","90066"
"2021-05-08 03:13:20 +1000","146097694","Author Fee","Author Fee for sale IVIP43349950","11484615","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-05-08 03:13:20 +1000","146097694","Sale","Problem (Music Standard License)","11484615","IVIP43349950","22.00","","2.20","","","","19.80","AudioJungle","United States","District of Columbia","Washington DC","20036"
"2021-05-08 01:56:34 +1000","146094524","Author Fee","Author Fee for sale IVIP43349053","30278521","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-08 01:56:34 +1000","146094524","Sale","Mothers Day (Music Standard License)","30278521","IVIP43349053","25.00","","","","","","25.00","AudioJungle","Philippines","metro manila","Mandaluyong","1550"
"2021-05-08 01:50:28 +1000","146094223","Author Fee","Author Fee for sale IVIP43348968","9112054","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-05-08 01:50:28 +1000","146094223","Sale","Peaceful (Music Standard License)","9112054","IVIP43348968","22.00","","","","","","22.00","AudioJungle","Turkey","","istanbul","34398"
"2021-05-08 01:09:12 +1000","146092098","Author Fee","Author Fee for sale IVIP43348373","19735007","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-05-08 01:09:12 +1000","146092098","Sale","Testimonial (Music Standard License)","19735007","IVIP43348373","22.00","","2.20","","","","19.80","AudioJungle","United States","Pennsylvania","Greensburg","15601"
"2021-05-07 20:47:09 +1000","146079280","Author Fee","Author Fee for sale IVIP43344875","25439000","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-07 20:47:09 +1000","146079280","Sale","a Sweet Music (Music Standard License)","25439000","IVIP43344875","25.00","","","","","","25.00","AudioJungle","Philippines","Manila","Pasig City","1603"
"2021-05-07 14:48:06 +1000","146065347","Author Fee","Author Fee for sale IVIP43341156","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-07 14:48:06 +1000","146065347","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP43341156","32.00","","3.20","","","","28.80","AudioJungle","United States","Illinois","Chicago","60613"
"2021-05-07 08:13:31 +1000","146055763","Author Fee","Author Fee for sale IVIP43338595","6632334","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-07 08:13:31 +1000","146055763","Sale","Explainer Music (Music Standard License)","6632334","IVIP43338595","25.00","","","","","","25.00","AudioJungle","Brazil","SP","São Paulo","04632030"
"2021-05-07 04:12:34 +1000","146045836","Author Fee","Author Fee for sale IVIP43335834","15849589","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-07 04:12:34 +1000","146045836","Sale","Sports Dubstep  (Music Standard License)","15849589","IVIP43335834","32.00","","","","","","32.00","AudioJungle","Finland","","Helsinki","00180"
"2021-05-07 02:28:53 +1000","146041021","Author Fee","Author Fee for sale IVIP43334547","20385309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-05-07 02:28:53 +1000","146041021","Sale","Slow to Uplifting (Music Standard License)","20385309","IVIP43334547","28.00","","","","","","28.00","AudioJungle","Germany","","Munich","D-80335"
"2021-05-06 15:04:51 +1000","146006264","Author Fee","Author Fee for sale IVIP43325560","19983450","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-06 15:04:51 +1000","146006264","Sale","This is Gloomy (Music Standard License)","19983450","IVIP43325560","25.00","","","","","","25.00","AudioJungle","Korea, Republic of","101-0000, Shinsung Misozium 1-Danji Apt., Sinjeong 4-dong, Nam-gu, Ulsan 680-795, Republic of Korea ","dsf","ASI|KR|KS012|PUSAN "
"2021-05-06 15:04:50 +1000","146006264","Author Fee","Author Fee for sale IVIP43325558","13446227","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-06 15:04:50 +1000","146006264","Sale","Drama Piano (Music Standard License)","13446227","IVIP43325558","25.00","","","","","","25.00","AudioJungle","Korea, Republic of","101-0000, Shinsung Misozium 1-Danji Apt., Sinjeong 4-dong, Nam-gu, Ulsan 680-795, Republic of Korea ","dsf","ASI|KR|KS012|PUSAN "
"2021-05-06 13:31:02 +1000","146004146","Author Fee","Author Fee for sale IVIP43324947","15194356","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-06 13:31:02 +1000","146004146","Sale","Star Spangled Banner (Music Standard License)","15194356","IVIP43324947","32.00","","","","","","32.00","AudioJungle","Singapore","Singapore","Singapore","597232"
"2021-05-06 03:58:53 +1000","145984702","Author Fee","Author Fee for sale IVIP43319744","9724291","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-06 03:58:53 +1000","145984702","Sale","Plain Piano (Music Standard License)","9724291","IVIP43319744","25.00","","2.50","","","","22.50","AudioJungle","United States","New Jersey","South Orange","07079"
"2021-05-04 06:41:13 +1000","145868530","Author Fee","Author Fee for sale IVIP43289867","16930605","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-04 06:41:13 +1000","145868530","Sale","Sad Violin (Music Standard License)","16930605","IVIP43289867","32.00","","","","","","32.00","AudioJungle","Jordan","","Amman",""
"2021-05-04 03:27:21 +1000","145859222","Author Fee","Author Fee for sale IVIP43287401","13930511","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-04 03:27:21 +1000","145859222","Sale","Documentary Film (Music Standard License)","13930511","IVIP43287401","32.00","","3.20","","","","28.80","AudioJungle","United States","Florida","Jacksonville","32202"
"2021-05-03 17:55:13 +1000","145828859","Author Fee","Author Fee for sale IVIP43279998","19383057","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-05-03 17:55:13 +1000","145828859","Sale","from Sad to Happy (Music Standard License)","19383057","IVIP43279998","25.00","","","","","","25.00","AudioJungle","Germany","Bavaria","Munich","81669"
"2021-05-03 17:32:39 +1000","145827988","Author Fee","Author Fee for sale IVIP43279749","11780956","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-05-03 17:32:39 +1000","145827988","Sale","Communication (Music Standard License)","11780956","IVIP43279749","32.00","","","","","","32.00","AudioJungle","Australia","Victoria","Preston","3072"
"2021-05-03 02:13:40 +1000","145803894","Author Fee","Author Fee for sale IVIP43274072","20313255","","3.50","","","","","","-3.50","AudioJungle","","","",""
