title,artist,source,reference,product,income_type,income_period,rate,quantity,amount_received,percent_payable,amount_payable
"Needy Men","Amy Rigby","Amazon Prime Music - USA","17112 ","Amazon Prime","DIGI","12/19 - 12/19","0.0","9","0.01","50.0","0.01",
"Needy Men","Amy Rigby","Amazon Prime Music - USA","17114 ","Amazon Prime","DIGI","11/19 - 11/19","0.0","9","0.01","50.0","0.01",
"Needy Men","Amy Rigby","Amazon Prime Music - USA","17130 ","Amazon Prime","DIGI","01/20 - 01/20","0.0","65","0.11","50.0","0.06",
"Needy Men","Amy Rigby","Amazon Prime Music - USA","17534 ","Amazon Prime","DIGI","02/20 - 02/20","0.0","100","0.19","50.0","0.09",
"Needy Men","Amy Rigby","Amazon Prime Music - USA","17571 ","Amazon Prime","DIGI","03/20 - 03/20","0.0","79","0.13","50.0","0.07",
"Needy Men","Amy Rigby","Amazon Prime Music - USA","17580 ","Amazon Prime","DIGI","04/20 - 04/20","0.0","34","0.06","50.0","0.03",
"Needy Men","Amy Rigby","Amazon Prime Music - USA","18033 ","","DIGI","05/20 - 05/20","0.0","31","0.05","50.0","0.02",
"Needy Men","Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","480","0.13","50.0","0.06",
"Needy Men","Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","1,056","0.21","50.0","0.11",
"Needy Men","Amy Rigby","CMRRA - Canada","17264 ","Apple","DIGI","07/17 - 09/17","0.0","0","0.17","50.0","0.09",
"Needy Men","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.01","50.0","0.0",
"Needy Men","Amy Rigby","GEMA (Mechanicals) - Germany","17225 ","","DIGI","07/19 - 09/19","0.0","92","0.16","50.0","0.08",
"Needy Men","Amy Rigby","Google, Inc. - YouTube - USA","17464 ","","DIGI","10/19 - 12/19","0.0","32","0.03","50.0","0.01",
"Needy Men","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora Plus","DIGI","12/19 - 12/19","0.0","2","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","11","0.01","50.0","0.01",
"Needy Men","Amy Rigby","Pandora - USA","17133 ","Pandora Plus","DIGI","01/20 - 01/20","0.0","1","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","2","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","3","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Pandora - USA","17536 ","Pandora Plus","DIGI","03/20 - 03/20","0.0","2","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Pandora - USA","17536 ","Pandora","DIGI","03/20 - 03/20","0.0","1","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Pandora - USA","17583 ","Pandora Plus","DIGI","04/20 - 04/20","0.0","1","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Pandora - USA","17583 ","Pandora","DIGI","04/20 - 04/20","0.0","1","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Pandora - USA","18039 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","1","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","25","0.01","50.0","0.0",
"Needy Men","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","31","0.01","50.0","0.0",
"Needy Men","Amy Rigby","Tidal - USA","17524 ","Tidal - Premium","DIGI","03/20 - 03/20","0.0","3","0.0","50.0","0.0",
"Needy Men","Amy Rigby","Tidal - USA","17584 ","Tidal - Premium","DIGI","05/20 - 05/20","0.0","1","0.0","50.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","17307 ","Andy Williams","DIGI","10/19 - 12/19","0.0","78","0.04","25.0","0.01",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","17309 ","Joy","DIGI","10/19 - 12/19","0.0","54","0.02","25.0","0.01",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","17309 ","Joy Lynn White","DIGI","10/19 - 12/19","0.0","10","0.0","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","17309 ","Marrissa Joy","DIGI","10/19 - 12/19","0.0","16","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","17309 ","Motif","DIGI","10/19 - 12/19","0.0","142","0.05","25.0","0.01",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","17934 ","Joy","MECH","01/20 - 03/20","0.0","78","0.04","25.0","0.01",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","17934 ","Joy Lynn White","MECH","01/20 - 03/20","0.0","18","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","17934 ","Marrissa Joy","MECH","01/20 - 03/20","0.0","52","0.02","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","17934 ","Motif","MECH","01/20 - 03/20","0.0","142","0.06","25.0","0.01",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Apple, Inc. - USA","18023 ","Andy Williams","MECH","01/20 - 03/20","0.0","82","0.04","25.0","0.01",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","CMRRA - Canada","17264 ","Apple","DIGI","07/17 - 09/17","0.0","0","0.07","25.0","0.02",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Google, Inc. - YouTube - USA","17464 ","","DIGI","10/19 - 12/19","0.0","3","0.02","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17283 ","Andy Williams","DIGI","07/19 - 07/19","0.0","23","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17285 ","Andy Williams","DIGI","08/19 - 08/19","0.0","9","0.0","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17287 ","Andy Williams","DIGI","09/19 - 09/19","0.0","17","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17288 ","Andy Williams","DIGI","10/19 - 10/19","0.0","12","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17290 ","Andy Williams","DIGI","11/19 - 11/19","0.0","6","0.0","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17292 ","Andy Williams","DIGI","12/19 - 12/19","0.0","14","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17424 ","Jens O.","DIGI","04/19 - 04/19","0.0","1,395","0.53","25.0","0.13",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17424 ","Motif","DIGI","04/19 - 04/19","0.0","20","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17426 ","Jens O.","DIGI","05/19 - 05/19","0.0","1,494","0.7","25.0","0.17",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17426 ","Motif","DIGI","05/19 - 05/19","0.0","14","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17428 ","Jens O.","DIGI","06/19 - 06/19","0.0","1,276","0.58","25.0","0.15",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17428 ","Motif","DIGI","06/19 - 06/19","0.0","27","0.02","25.0","0.01",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17431 ","Jens O.","DIGI","07/19 - 07/19","0.0","690","0.29","25.0","0.07",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17431 ","Motif","DIGI","07/19 - 07/19","0.0","17","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17434 ","Jens O.","DIGI","08/19 - 08/19","0.0","523","0.21","25.0","0.05",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17434 ","Motif","DIGI","08/19 - 08/19","0.0","19","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17437 ","Jens O.","DIGI","09/19 - 09/19","0.0","422","0.17","25.0","0.04",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17437 ","Joy","DIGI","09/19 - 09/19","0.0","25","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17437 ","Motif","DIGI","09/19 - 09/19","0.0","18","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17440 ","Jens O.","DIGI","10/19 - 10/19","0.0","345","0.12","25.0","0.03",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17440 ","Motif","DIGI","10/19 - 10/19","0.0","27","0.02","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17443 ","Jens O.","DIGI","11/19 - 11/19","0.0","256","0.11","25.0","0.03",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17443 ","Joy","DIGI","11/19 - 11/19","0.0","17","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17446 ","Jens O.","DIGI","12/19 - 12/19","0.0","242","0.09","25.0","0.02",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17446 ","Motif","DIGI","12/19 - 12/19","0.0","24","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17929 ","Jens O.","MECH","01/20 - 01/20","0.0","136","0.06","25.0","0.02",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17929 ","Joy","MECH","01/20 - 01/20","0.0","15","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17929 ","Motif","MECH","01/20 - 01/20","0.0","19","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17930 ","Jens O.","MECH","02/20 - 02/20","0.0","159","0.06","25.0","0.02",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17930 ","Joy","MECH","02/20 - 02/20","0.0","13","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17930 ","Motif","MECH","02/20 - 02/20","0.0","21","0.01","25.0","0.0",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17931 ","Jens O.","MECH","03/20 - 03/20","0.0","126","0.05","25.0","0.01",
"One More Time (Rigby)","Amy Rigby, Joy Lynn White","Spotify USA, Inc. - USA","17931 ","Motif","MECH","03/20 - 03/20","0.0","15","0.01","25.0","0.0",
"Only A Dream","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","2","0.0","50.0","0.0",
"Only A Dream","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","12","0.02","50.0","0.01",
"Only A Dream","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","13","0.02","50.0","0.01",
"Only A Dream","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","4","0.01","50.0","0.0",
"Only A Dream","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","3","0.0","50.0","0.0",
"Only A Dream","Amy Rigby","Amazon Music Unlimited - USA","18035 ","","DIGI","05/20 - 05/20","0.0","2","0.0","50.0","0.0",
"Only A Dream","Amy Rigby","Pandora - USA","17583 ","Pandora","DIGI","04/20 - 04/20","0.0","2","0.0","50.0","0.0",
"Only A Dream","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","20","0.01","50.0","0.0",
"Only A Dream","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","55","0.03","50.0","0.01",
"Only A Dream","Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","48","0.02","50.0","0.01",
"Only A Dream","Amy Rigby","Spotify USA, Inc. - USA","17931 ","Amy Rigby","MECH","03/20 - 03/20","0.0","20","0.01","50.0","0.0",
"Raising The Bar","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","11","0.01","50.0","0.01",
"Raising The Bar","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","35","0.05","50.0","0.03",
"Raising The Bar","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","26","0.04","50.0","0.02",
"Raising The Bar","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","12","0.02","50.0","0.01",
"Raising The Bar","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","14","0.02","50.0","0.01",
"Raising The Bar","Amy Rigby","Amazon Music Unlimited - USA","18035 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","10","0.01","50.0","0.01",
"Raising The Bar","Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","77","0.03","50.0","0.02",
"Raising The Bar","Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","270","0.12","50.0","0.06",
"Raising The Bar","Amy Rigby","CMRRA - Canada","17264 ","Apple","DIGI","07/17 - 09/17","0.0","0","0.11","50.0","0.05",
"Raising The Bar","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.07","50.0","0.03",
"Raising The Bar","Amy Rigby","Google, Inc. - YouTube - USA","17464 ","","DIGI","10/19 - 12/19","0.0","5","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora Plus","DIGI","12/19 - 12/19","0.0","1","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora","DIGI","12/19 - 12/19","0.0","2","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","8","0.01","50.0","0.01",
"Raising The Bar","Amy Rigby","Music Reports, Inc. - USA","17016 ","Tidal - Premium","DIGI","01/19 - 01/19","0.0","2","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Pandora - USA","17133 ","Pandora Plus","DIGI","01/20 - 01/20","0.0","1","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","4","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","2","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","2","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Pandora - USA","17536 ","Pandora Plus","DIGI","03/20 - 03/20","0.0","1","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Pandora - USA","17536 ","Pandora","DIGI","03/20 - 03/20","0.0","1","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Pandora - USA","17583 ","Pandora Plus","DIGI","04/20 - 04/20","0.0","3","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Pandora - USA","17583 ","Pandora","DIGI","04/20 - 04/20","0.0","1","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Pandora - USA","18039 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","5","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","31","0.01","50.0","0.0",
"Raising The Bar","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","47","0.02","50.0","0.01",
"Raising The Bar","Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","82","0.04","50.0","0.02",
"Raising The Bar","Amy Rigby","Tidal - USA","17524 ","Tidal - Premium","DIGI","03/20 - 03/20","0.0","3","0.0","50.0","0.0",
"Raising The Bar","Amy Rigby","Tidal - USA","17584 ","Tidal - Premium","DIGI","05/20 - 05/20","0.0","2","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","AMI Entertainment, Inc. - USA","17362 ","Amy Rigby","DIGI","01/19 - 03/19","0.0","1","0.01","50.0","0.0",
"Rode Hard","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","10","0.01","50.0","0.01",
"Rode Hard","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","31","0.05","50.0","0.02",
"Rode Hard","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","28","0.05","50.0","0.02",
"Rode Hard","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","9","0.01","50.0","0.01",
"Rode Hard","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","6","0.01","50.0","0.0",
"Rode Hard","Amy Rigby","Amazon Music Unlimited - USA","18035 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","9","0.01","50.0","0.01",
"Rode Hard","Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","76","0.03","50.0","0.02",
"Rode Hard","Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","212","0.1","50.0","0.05",
"Rode Hard","Amy Rigby","CMRRA - Canada","17264 ","Apple","DIGI","07/17 - 09/17","0.0","0","0.11","50.0","0.05",
"Rode Hard","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.08","50.0","0.04",
"Rode Hard","Amy Rigby","Google, Inc. - YouTube - USA","17464 ","","DIGI","10/19 - 12/19","0.0","64","0.02","50.0","0.01",
"Rode Hard","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora Plus","DIGI","12/19 - 12/19","0.0","9","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","5","0.01","50.0","0.0",
"Rode Hard","Amy Rigby","Music Reports, Inc. - USA","17016 ","Tidal - Premium","DIGI","01/19 - 01/19","0.0","3","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","Pandora - USA","17133 ","Pandora Plus","DIGI","01/20 - 01/20","0.0","12","0.01","50.0","0.0",
"Rode Hard","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","8","0.01","50.0","0.0",
"Rode Hard","Amy Rigby","Pandora - USA","17523 ","Pandora Plus","DIGI","02/20 - 02/20","0.0","10","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","Pandora - USA","17523 ","Pandora","DIGI","02/20 - 02/20","0.0","6","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","Pandora - USA","17536 ","Pandora Plus","DIGI","03/20 - 03/20","0.0","4","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","Pandora - USA","17536 ","Pandora","DIGI","03/20 - 03/20","0.0","3","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","Pandora - USA","17583 ","Pandora Plus","DIGI","04/20 - 04/20","0.0","8","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","Pandora - USA","17583 ","Pandora","DIGI","04/20 - 04/20","0.0","2","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","Pandora - USA","18039 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","17","0.01","50.0","0.0",
"Rode Hard","Amy Rigby","Spotify USA, Inc. - USA","17426 ","Amy Rigby","DIGI","05/19 - 05/19","0.0","24","0.01","50.0","0.0",
"Rode Hard","Amy Rigby","Spotify USA, Inc. - USA","17440 ","Amy Rigby","DIGI","10/19 - 10/19","0.0","45","0.02","50.0","0.01",
"Rode Hard","Amy Rigby","Spotify USA, Inc. - USA","17929 ","Amy Rigby","MECH","01/20 - 01/20","0.0","27","0.01","50.0","0.0",
"Rode Hard","Amy Rigby","Spotify USA, Inc. - USA","17930 ","Amy Rigby","MECH","02/20 - 02/20","0.0","57","0.03","50.0","0.01",
"Rode Hard","Amy Rigby","Tidal - USA","17524 ","Tidal - Premium","DIGI","03/20 - 03/20","0.0","3","0.0","50.0","0.0",
"Rode Hard","Amy Rigby","Tidal - USA","17584 ","Tidal - Premium","DIGI","05/20 - 05/20","0.0","2","0.0","50.0","0.0",
"Sleeping With The Moon","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.02","50.0","0.01",
"Stop Showing Up In My Dreams","Bill Lloyd, Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","AMI Entertainment, Inc. - USA","17363 ","Amy Rigby","DIGI","04/19 - 06/19","0.0","2","0.01","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","AMI Entertainment, Inc. - USA","17364 ","Amy Rigby","DIGI","07/19 - 09/19","0.0","1","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","AMI Entertainment, Inc. - USA","17365 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","1","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Music Free Tier - USA","17521 ","Ad-supported","DIGI","01/20 - 01/20","0.0","1","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Music Free Tier - USA","18030 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","1","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Music Unlimited - USA","17116 ","Amazon Music","DIGI","12/19 - 12/19","0.0","17","0.02","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Music Unlimited - USA","17129 ","Amazon Music","DIGI","01/20 - 01/20","0.0","58","0.09","50.0","0.05",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Music Unlimited - USA","17532 ","Amazon Music","DIGI","02/20 - 02/20","0.0","51","0.08","50.0","0.04",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Music Unlimited - USA","17581 ","Amazon Music","DIGI","03/20 - 03/20","0.0","34","0.05","50.0","0.03",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Music Unlimited - USA","17582 ","Amazon Music","DIGI","04/20 - 04/20","0.0","23","0.04","50.0","0.02",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Music Unlimited - USA","18035 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","20","0.03","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Prime Music - USA","17112 ","Amazon Prime","DIGI","12/19 - 12/19","0.0","5","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Prime Music - USA","17114 ","Amazon Prime","DIGI","11/19 - 11/19","0.0","8","0.01","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Prime Music - USA","17130 ","Amazon Prime","DIGI","01/20 - 01/20","0.0","48","0.08","50.0","0.04",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Prime Music - USA","17534 ","Amazon Prime","DIGI","02/20 - 02/20","0.0","40","0.07","50.0","0.04",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Prime Music - USA","17571 ","Amazon Prime","DIGI","03/20 - 03/20","0.0","11","0.02","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Prime Music - USA","17580 ","Amazon Prime","DIGI","04/20 - 04/20","0.0","5","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Amazon Prime Music - USA","18033 ","Amy Rigby","DIGI","05/20 - 05/20","0.0","11","0.02","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Apple, Inc. - USA","17309 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","166","0.07","50.0","0.04",
"Summer Of My Wasted Youth, The","Amy Rigby","Apple, Inc. - USA","17934 ","Amy Rigby","MECH","01/20 - 03/20","0.0","511","0.23","50.0","0.11",
"Summer Of My Wasted Youth, The","Amy Rigby","CMRRA - Canada","17264 ","Apple","DIGI","07/17 - 09/17","0.0","0","0.15","50.0","0.07",
"Summer Of My Wasted Youth, The","Amy Rigby","CMRRA - Canada","17264 ","Emusic","DIGI","07/17 - 09/17","0.0","0","0.1","50.0","0.05",
"Summer Of My Wasted Youth, The","Amy Rigby","Google, Inc. - USA","17221 ","Amy Rigby","DIGI","10/19 - 12/19","0.0","9","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Google, Inc. - YouTube - USA","17464 ","","DIGI","10/19 - 12/19","0.0","66","0.04","50.0","0.02",
"Summer Of My Wasted Youth, The","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora Plus","DIGI","12/19 - 12/19","0.0","7","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Music Reports, Inc. - USA","17006 ","Pandora","DIGI","12/19 - 12/19","0.0","3","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Music Reports, Inc. - USA","17008 ","Hoopla","DIGI","12/19 - 12/19","0.0","2","0.01","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Music Reports, Inc. - USA","17014 ","Amazon Music","DIGI","11/19 - 11/19","0.0","15","0.02","50.0","0.01",
"Summer Of My Wasted Youth, The","Amy Rigby","Music Reports, Inc. - USA","17016 ","Tidal - Premium","DIGI","01/19 - 01/19","0.0","4","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","17133 ","Pandora Plus","DIGI","01/20 - 01/20","0.0","3","0.0","50.0","0.0",
"Summer Of My Wasted Youth, The","Amy Rigby","Pandora - USA","17133 ","Pandora","DIGI","01/20 - 01/20","0.0","9","0.01","50.0","0.0",
