"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2020-12-16 03:35:33 +1100","138053819","Author Fee","Author Fee for sale IVIP41326263","8761413","","8.25","","","","","","-8.25","AudioJungle","","","",""
"2020-12-16 03:35:33 +1100","138053819","Sale","Technology Video (Music Broadcast License (1 Million))","8761413","IVIP41326263","66.00","","","","","","66.00","AudioJungle","Italy","Milano","Milano","20141"
"2020-12-16 00:59:14 +1100","138043490","Author Fee","Author Fee for sale IVIP41323262","12772547","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-12-16 00:59:14 +1100","138043490","Sale","Casino  (Music Standard License)","12772547","IVIP41323262","32.00","","","","","","32.00","AudioJungle","Germany","Germany","Köln","50668"
"2020-12-15 21:09:55 +1100","138030057","Author Fee","Author Fee for sale IVIP41319624","19022175","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-15 21:09:55 +1100","138030057","Sale","This is Science Background (Music Standard License)","19022175","IVIP41319624","25.00","","","","","","25.00","AudioJungle","Hungary","","Székesfehérvár","8000"
"2020-12-15 20:22:32 +1100","138027308","Author Fee","Author Fee for sale IVIP41318909","19383057","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-15 20:22:32 +1100","138027308","Sale","from Sad to Happy (Music Standard License)","19383057","IVIP41318909","25.00","","","","","","25.00","AudioJungle","China","","beijin",""
"2020-12-15 18:14:00 +1100","138021130","Author Fee","Author Fee for sale IVIP41317273","22262129","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-15 18:14:00 +1100","138021130","Sale","News Intro (Music Standard License)","22262129","IVIP41317273","25.00","","","","","","25.00","AudioJungle","Malaysia","Selangor","Petaling Jaya","47400"
"2020-12-15 16:52:32 +1100","138018118","Author Fee","Author Fee for sale IVIP41316598","11433999","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-12-15 16:52:32 +1100","138018118","Sale","Delightful (Music Standard License)","11433999","IVIP41316598","18.00","","","","","","18.00","AudioJungle","China","","Beijing",""
"2020-12-15 15:54:27 +1100","138016337","Author Fee","Author Fee for sale IVIP41316105","19100784","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-12-15 15:54:27 +1100","138016337","Sale","Quiet Piano (Music Standard License)","19100784","IVIP41316105","32.00","","","","","","32.00","AudioJungle","Thailand","Muang nonthaburi","Nonthaburi","11000"
"2020-12-15 11:33:53 +1100","138009940","Author Fee","Author Fee for sale IVIP41313973","17353248","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-15 11:33:53 +1100","138009940","Sale","a Warm Piano (Music Standard License)","17353248","IVIP41313973","25.00","","2.50","","","","22.50","AudioJungle","United States","New Jersey","Fort Lee","07024"
"2020-12-15 04:26:10 +1100","137992584","Author Fee","Author Fee for sale IVIP41308365","25091391","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-15 04:26:10 +1100","137992584","Sale","Inspiring Story (Music Standard License)","25091391","IVIP41308365","25.00","","","","","","25.00","AudioJungle","Spain","Catalonia","Barcelona","08001"
"2020-12-15 02:43:12 +1100","137986903","Author Fee","Author Fee for sale IVIP41306527","19370055","","0.75","","","","","","-0.75","AudioJungle","","","",""
"2020-12-15 02:43:12 +1100","137986903","Sale","Short Intro (Music Standard License)","19370055","IVIP41306527","6.00","","","","","","6.00","AudioJungle","Cyprus","Nicosia","Nicosia","1065 "
"2020-12-14 22:05:30 +1100","137972842","Author Fee","Author Fee for sale IVIP41302039","16930605","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-12-14 22:05:30 +1100","137972842","Sale","Sad Violin (Music Standard License)","16930605","IVIP41302039","32.00","","","","","","32.00","AudioJungle","Thailand","","Bangkok","10230"
"2020-12-14 22:02:48 +1100","137972709","Author Fee","Author Fee for sale IVIP41302000","6799955","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-12-14 22:02:48 +1100","137972709","Sale","Over the Rainbow (Music Standard License)","6799955","IVIP41302000","32.00","","","","","","32.00","AudioJungle","United Kingdom","London","London","SW14 8RF"
"2020-12-14 20:12:20 +1100","137967300","Author Fee","Author Fee for sale IVIP41300348","6345895","","1.75","","","","","","-1.75","AudioJungle","","","",""
"2020-12-14 20:12:20 +1100","137967300","Sale","Coldplay (Music Standard License)","6345895","IVIP41300348","14.00","","","","","","14.00","AudioJungle","Italy","","Varese","21100"
"2020-12-14 16:51:16 +1100","137960319","Author Fee","Author Fee for sale IVIP41298142","9242136","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-12-14 16:51:16 +1100","137960319","Sale","Groovy Fun (Music Standard License)","9242136","IVIP41298142","28.00","","","","","","28.00","AudioJungle","Korea, Republic of","seoul-si","Seoul","06103"
"2020-12-14 14:24:19 +1100","137956683","Author Fee","Author Fee for sale IVIP41297055","21018119","","6.88","","","","","","-6.88","AudioJungle","","","",""
"2020-12-14 14:24:19 +1100","137956683","Sale","This is Beautiful Piano Pack (Music Standard License)","21018119","IVIP41297055","55.00","","","","","","55.00","AudioJungle","China","","shanghaishi","200041"
"2020-12-14 06:43:35 +1100","137944729","Author Fee","Author Fee for sale IVIP41293490","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2020-12-14 06:43:35 +1100","137944729","Sale","Hope Piano (Music Standard License)","18103534","IVIP41293490","34.00","","3.40","","","","30.60","AudioJungle","United States","Michigan","Flushing","48433"
"2020-12-13 18:21:10 +1100","137923144","Author Fee","Author Fee for sale IVIP41287376","13839152","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-13 18:21:10 +1100","137923144","Sale","Inspiring Buildup (Music Standard License)","13839152","IVIP41287376","25.00","","","","","","25.00","AudioJungle","India","Maharashtra","Mumbai","400095"
"2020-12-12 15:06:06 +1100","137884108","Author Fee","Author Fee for sale IVIP41276628","19290827","","12.38","","","","","","-12.38","AudioJungle","","","",""
"2020-12-12 15:06:06 +1100","137884108","Sale","Sad to Inspiring (Music Broadcast License (1 Million))","19290827","IVIP41276628","99.00","","","","","","99.00","AudioJungle","China","shanghai","shanghai",""
"2020-12-12 14:13:53 +1100","137883149","Author Fee","Author Fee for sale IVIP41276396","22430174","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-12 14:13:53 +1100","137883149","Sale","Happy Ending (Music Standard License)","22430174","IVIP41276396","25.00","","","","","","25.00","AudioJungle","Indonesia","Tangerang","Karang Tengah",""
"2020-12-12 11:14:43 +1100","137880101","Author Fee","Author Fee for sale IVIP41275429","16228032","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-12-12 11:14:43 +1100","137880101","Sale","Inspiring Piano Instrumental  (Music Standard License)","16228032","IVIP41275429","32.00","","","","","","32.00","AudioJungle","Honduras","FM","Tegucigalpa","0000"
"2020-12-12 03:26:34 +1100","137861943","Author Fee","Author Fee for sale IVIP41270121","28667093","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-12 03:26:34 +1100","137861943","Sale","Hopeful (Music Standard License)","28667093","IVIP41270121","25.00","","","","","","25.00","AudioJungle","Saudi Arabia","","Dammam",""
"2020-12-12 03:05:58 +1100","137861426","Author Fee","Author Fee for sale IVIP41269781","20270748","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-12 03:05:58 +1100","137861426","Sale","Robotics (Music Standard License)","20270748","IVIP41269781","25.00","","","","","","25.00","AudioJungle","Trinidad and Tobago","","Port of Spain",""
"2020-12-12 02:09:59 +1100","137858689","Author Fee","Author Fee for sale IVIP41268884","19290827","","12.38","","","","","","-12.38","AudioJungle","","","",""
"2020-12-12 02:09:59 +1100","137858689","Sale","Sad to Inspiring (Music Broadcast License (1 Million))","19290827","IVIP41268884","99.00","","","","","","99.00","AudioJungle","United Kingdom","Buckinghamshire","Grendon Underwood","HP180UB"
"2020-12-12 00:26:55 +1100","137853458","Author Fee","Author Fee for sale IVIP41267249","18841565","","2.25","","","","","","-2.25","AudioJungle","","","",""
"2020-12-12 00:26:55 +1100","137853458","Sale","Smooth Background (Music Standard License)","18841565","IVIP41267249","18.00","","","","","","18.00","AudioJungle","Denmark","","Hojbjerg","8270"
"2020-12-11 22:29:19 +1100","137848232","Author Fee","Author Fee for sale IVIP41265593","17768973","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-12-11 22:29:19 +1100","137848232","Sale","Sexy (Music Standard License)","17768973","IVIP41265593","32.00","","","","","","32.00","AudioJungle","Cyprus","Nicosia","Nicosia","1065"
"2020-12-11 22:07:32 +1100","137847275","Author Fee","Author Fee for sale IVIP41265288","19281997","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-12-11 22:07:32 +1100","137847275","Sale","Motivational Build Up (Music Standard License)","19281997","IVIP41265288","32.00","","","","","","32.00","AudioJungle","United Kingdom","Leicestershire","Thornton","LE67 1AS"
"2020-12-11 20:57:01 +1100","137844123","Author Fee","Author Fee for sale IVIP41264232","10774436","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-12-11 20:57:01 +1100","137844123","Sale","a Powerful Music (Music Standard License)","10774436","IVIP41264232","22.00","","","","","","22.00","AudioJungle","Austria","Tirol","Innsbruck","6020"
"2020-12-11 19:33:24 +1100","137840802","Author Fee","Author Fee for sale IVIP41263118","26522232","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-12-11 19:33:24 +1100","137840802","Sale","Drama Action (Music Standard License)","26522232","IVIP41263118","22.00","","","","","","22.00","AudioJungle","France","","Toulouse","31100"
"2020-12-11 17:52:59 +1100","137837604","Author Fee","Author Fee for sale IVIP41262087","7856776","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-12-11 17:52:59 +1100","137837604","Sale","Arabic (Music Standard License)","7856776","IVIP41262087","32.00","","","","","","32.00","AudioJungle","Saudi Arabia","","Jeddah",""
"2020-12-11 17:26:38 +1100","137836913","Author Fee","Author Fee for sale IVIP41261852","17473309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2020-12-11 17:26:38 +1100","137836913","Sale","Sad To Happy (Music Standard License)","17473309","IVIP41261852","28.00","","2.80","","","","25.20","AudioJungle","United States","New York","New York","10022"
"2020-12-11 14:39:01 +1100","137833157","Author Fee","Author Fee for sale IVIP41260688","24210917","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-12-11 14:39:01 +1100","137833157","Sale","Comic (Music Standard License)","24210917","IVIP41260688","22.00","","","","","","22.00","AudioJungle","Korea, Republic of","SU/SEOUL/02","SEOUL","06040"
"2020-12-11 08:07:43 +1100","137822165","Author Fee","Author Fee for sale IVIP41257232","18445269","","1.00","","","","","","-1.00","AudioJungle","","","",""
"2020-12-11 08:07:43 +1100","137822165","Sale","Growing (Music Standard License)","18445269","IVIP41257232","8.00","","0.80","","","","7.20","AudioJungle","United States","Texas","El Paso","79932"
"2020-12-10 22:45:01 +1100","137794800","Author Fee","Author Fee for sale IVIP41247918","21262494","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-10 22:45:01 +1100","137794800","Sale","Grand Opening (Music Standard License)","21262494","IVIP41247918","25.00","","","","","","25.00","AudioJungle","Czech Republic","CZECH REPUBLIC","Prague","17000"
"2020-12-10 22:30:38 +1100","137794223","Author Fee","Author Fee for sale IVIP41247665","18366743","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2020-12-10 22:30:38 +1100","137794223","Sale","Agent (Music Standard License)","18366743","IVIP41247665","32.00","","","","","","32.00","AudioJungle","Netherlands","","Naarden","1411DD"
"2020-12-10 20:17:55 +1100","137788098","Author Fee","Author Fee for sale IVIP41245520","19826008","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-10 20:17:55 +1100","137788098","Sale","Bossa (Music Standard License)","19826008","IVIP41245520","25.00","","","","","","25.00","AudioJungle","Romania","","Bucharest",""
"2020-12-10 19:49:21 +1100","137786363","Author Fee","Author Fee for sale IVIP41245119","19627702","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-12-10 19:49:21 +1100","137786363","Sale","Podcast Intro (Music Standard License)","19627702","IVIP41245119","24.00","","","","","","24.00","AudioJungle","Germany","","Stuttgart","70563"
"2020-12-10 14:42:29 +1100","137777722","Author Fee","Author Fee for sale IVIP41242288","18186367","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-10 14:42:29 +1100","137777722","Sale","Waltz Piano (Music Standard License)","18186367","IVIP41242288","25.00","","","","","","25.00","AudioJungle","Thailand","Nonthaburi","Bangbuathong","11110"
"2020-12-10 08:47:45 +1100","137768044","Author Fee","Author Fee for sale IVIP41239185","27545739","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2020-12-10 08:47:45 +1100","137768044","Sale","This Is Latin (Music Standard License)","27545739","IVIP41239185","25.00","","","","","","25.00","AudioJungle","United Kingdom","Bristol","Bristol","BS29RJ"
"2020-12-10 02:50:56 +1100","137749665","Author Fee","Author Fee for sale IVIP41233267","28714708","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2020-12-10 02:50:56 +1100","137749665","Sale","An Hopeful Music (Music Standard License)","28714708","IVIP41233267","22.00","","","","","","22.00","AudioJungle","Germany","","Köln","50858"
"2020-12-10 02:00:03 +1100","137746599","Author Fee","Author Fee for sale IVIP41232221","23747684","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2020-12-10 02:00:03 +1100","137746599","Sale","Sports Promo (Music Standard License)","23747684","IVIP41232221","24.00","","","","","","24.00","AudioJungle","China","","FS",""
"2020-12-10 01:32:49 +1100","137744900","Author Fee","Author Fee for sale IVIP41231679","9103418","","9.63","","","","","","-9.63","AudioJungle","","","",""
"2020-12-10 01:32:49 +1100","137744900","Sale","Development (Music Mass Reproduction License)","9103418","IVIP41231679","77.00","","","","","","77.00","AudioJungle","Panama","PANAMA","PANAMA",""
"2020-12-09 17:44:41 +1100","137722642","Author Fee","Author Fee for sale IVIP41225062","13438592","","5.25","","","","","","-5.25","AudioJungle","","","",""
"2020-12-09 17:44:41 +1100","137722642","Sale","Feelgood Song (With Vocals) (Music Standard License)","13438592","IVIP41225062","42.00","","","","","","42.00","AudioJungle","Korea, Republic of",""," SEOUL",""
"2020-12-09 17:31:32 +1100","137722282","Author Fee","Author Fee for sale IVIP41224963","21568810","","3.75","","","","","","-3.75","AudioJungle","","","",""
"2020-12-09 17:31:32 +1100","137722282","Sale","Darkness (Music Standard License)","21568810","IVIP41224963","30.00","","3.00","","","","27.00","AudioJungle","United States","Utah","Provo","84604"
