Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
99,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,Ain't No Man,.0949,50,01/10/2017,31/12/2017, , ,,00000005, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455551,EUR, , , , , 
100,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,Ain't No Man,.0406,50,01/07/2017,30/09/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446082,EUR, , , , , 
101,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,Ain't No Man,.0709,50,01/07/2017,30/09/2017, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446083,EUR, , , , , 
102,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,Ain't No Man,.0231,50,01/10/2017,31/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455552,EUR, , , , , 
103,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,Ain't No Man,.0926,50,01/10/2017,31/12/2017, , ,,00000004, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455552,EUR, , , , , 
104,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,Ain't No Man,.0236,50,01/07/2017,30/09/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446083,EUR, , , , , 
105,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,Ain't No Man,.0709,50,01/07/2017,30/09/2017, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446083,EUR, , , , , 
106,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,Ain't No Man,.0693,50,01/10/2017,31/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455552,EUR, , , , , 
107,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,Ain't No Man,.0237,50,01/07/2017,30/09/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446083,EUR, , , , , 
108,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.016,50,01/10/2016,31/12/2016, , ,,00000047, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
109,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0786,50,01/10/2016,31/12/2016, , ,,00000231, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
110,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0228,50,01/10/2016,31/12/2016, , ,,00000067, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
111,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0691,50,01/10/2016,31/12/2016, , ,,00000203, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
112,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0033,50,01/10/2016,31/12/2016, , ,,00000005, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
113,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0067,50,01/10/2016,31/12/2016, , ,,00000020, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
114,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.001,50,01/10/2016,31/12/2016, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
115,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0088,50,01/10/2016,31/12/2016, , ,,00000026, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
116,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0275,50,01/10/2016,31/12/2016, , ,,00000081, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
117,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0051,50,01/10/2016,31/12/2016, , ,,00000015, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
118,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0028,50,01/10/2016,31/12/2016, , ,,00000004, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
119,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0082,50,01/10/2016,31/12/2016, , ,,00000024, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
120,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.001,50,01/10/2016,31/12/2016, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446564,EUR, , , , , 
121,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0086,50,01/10/2016,31/12/2016, , ,,00000022, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446562,EUR, , , , , 
122,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.001,50,01/10/2016,31/12/2016, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446565,EUR, , , , , 
123,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0008,50,01/10/2016,31/12/2016, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446562,EUR, , , , , 
124,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0164,50,01/10/2016,31/12/2016, , ,,00000042, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446562,EUR, , , , , 
125,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0028,50,01/10/2016,31/12/2016, , ,,00000007, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446562,EUR, , , , , 
126,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0008,50,01/10/2016,31/12/2016, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446562,EUR, , , , , 
127,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0008,50,01/10/2016,31/12/2016, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446562,EUR, , , , , 
128,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0015,50,01/10/2016,31/12/2016, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446565,EUR, , , , , 
129,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.007,50,01/10/2016,31/12/2016, , ,,00000018, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446562,EUR, , , , , 
130,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0004,50,01/10/2016,31/12/2016, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446565,EUR, , , , , 
131,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0012,50,01/10/2016,31/12/2016, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446562,EUR, , , , , 
132,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0032,50,01/10/2016,31/12/2016, , ,,00000004, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446562,EUR, , , , , 
133,00177149937,M,2018071,Alliance Spotify Ireland Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0076,50,01/10/2017,31/10/2017, , ,,00000045, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,445997,EUR, , , , , 
134,00177149937,M,2018071,Alliance Spotify Ireland Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0159,50,01/11/2017,30/11/2017, , ,,00000092, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455890,EUR, , , , , 
135,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0622,50,01/10/2017,31/10/2017, , ,,00001050, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446077,EUR, , , , , 
136,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0347,50,01/11/2017,30/11/2017, , ,,00000402, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455561,EUR, , , , , 
137,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,1.1111,50,01/10/2017,31/10/2017, , ,,00003292, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446079,EUR, , , , , 
138,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0107,50,01/11/2017,30/11/2017, , ,,00000031, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455559,EUR, , , , , 
139,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0099,50,01/10/2017,31/10/2017, , ,,00000168, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446077,EUR, , , , , 
140,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0197,50,01/10/2017,31/10/2017, , ,,00000090, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446078,EUR, , , , , 
141,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0208,50,01/11/2017,30/11/2017, , ,,00000060, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455559,EUR, , , , , 
142,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0108,50,01/11/2017,30/11/2017, , ,,00000048, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455558,EUR, , , , , 
143,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0557,50,01/10/2017,31/10/2017, , ,,00000165, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446079,EUR, , , , , 
144,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0732,50,01/11/2017,30/11/2017, , ,,00000211, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455559,EUR, , , , , 
145,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0494,50,01/11/2017,30/11/2017, , ,,00000409, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455557,EUR, , , , , 
146,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0119,50,01/11/2017,30/11/2017, , ,,00000034, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455559,EUR, , , , , 
147,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0162,50,01/10/2017,31/10/2017, , ,,00000048, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446079,EUR, , , , , 
148,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.129,50,01/10/2017,31/10/2017, , ,,00000382, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446079,EUR, , , , , 
149,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.187,50,01/10/2017,31/10/2017, , ,,00000554, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446079,EUR, , , , , 
150,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0129,50,01/10/2017,31/10/2017, , ,,00000107, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446081,EUR, , , , , 
151,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0208,50,01/10/2017,31/10/2017, , ,,00000095, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446078,EUR, , , , , 
152,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0112,50,01/11/2017,30/11/2017, , ,,00000092, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455557,EUR, , , , , 
153,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0763,50,01/11/2017,30/11/2017, , ,,00000220, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455559,EUR, , , , , 
154,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0099,50,01/11/2017,30/11/2017, , ,,00000114, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455561,EUR, , , , , 
155,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0784,50,01/09/2017,30/09/2017, , ,,00001042, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,434999,EUR, , , , , 
156,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.4725,50,01/11/2017,30/11/2017, , ,,00001363, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455559,EUR, , , , , 
157,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.113,50,01/11/2017,30/11/2017, , ,,00000501, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455558,EUR, , , , , 
158,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0783,50,01/10/2017,31/10/2017, , ,,00000232, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446079,EUR, , , , , 
159,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.318,50,01/11/2017,30/11/2017, , ,,00001410, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455558,EUR, , , , , 
160,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0101,50,01/09/2017,30/09/2017, , ,,00000134, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,434999,EUR, , , , , 
161,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0121,50,01/11/2017,30/11/2017, , ,,00000100, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455557,EUR, , , , , 
162,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0149,50,01/11/2017,30/11/2017, , ,,00000066, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455558,EUR, , , , , 
163,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.1241,50,01/11/2017,30/11/2017, , ,,00001439, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455561,EUR, , , , , 
164,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0635,50,01/10/2017,31/10/2017, , ,,00000188, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446079,EUR, , , , , 
165,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0724,50,01/11/2017,30/11/2017, , ,,00000209, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455559,EUR, , , , , 
166,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0169,50,01/10/2017,31/10/2017, , ,,00000141, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446081,EUR, , , , , 
167,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.5581,50,01/10/2017,31/10/2017, , ,,00001654, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446079,EUR, , , , , 
168,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0138,50,01/11/2017,30/11/2017, , ,,00000061, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,455558,EUR, , , , , 
169,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.2354,50,01/10/2017,31/10/2017, , ,,00001073, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446078,EUR, , , , , 
170,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Ain't No Man,.0127,50,01/10/2017,31/10/2017, , ,,00000058, ,Dina Carroll,Nigel Philip Lowis, , ,7130599A,T0103372082,7130599A, ,446078,EUR, , , , , 
