Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
91,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,Avalon,.23,14.75,01/11/2013,01/11/2013,CABLE FRANCE CH, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
92,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,Avalon,.03,14.75,26/02/2019,05/04/2019,ITUNES, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
93,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,Avalon,.05,14.75,27/11/2018,04/01/2019,MULTI UTILISATEURS, ,, ,0,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
94,00618760530,P,2019121,UK Concerts & Stage Shows (Pre 2018),Concerts, ,Avalon,2.89,14.75,26/09/2017,26/09/2017,Coventry Cathedral  Coventry  Cv1 5ab  , ,7744552330, ,181,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
95,00618760530,P,2019121,USA (BMI) General & Broadcasting,Overseas, ,Avalon,.03,14.75,01/01/2019,31/03/2019, , ,, , ,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
96,00618760530,P,2019121,USA (BMI) General & Broadcasting,Overseas, ,Avalon,.01,14.75,01/01/2019,31/03/2019, , ,, , ,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
97,00618760530,P,2019121,USA (BMI) General & Broadcasting,Overseas, ,Avalon,.01,14.75,01/01/2019,31/03/2019, , ,, , ,Juby Luke,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,090592KN,T9113436525,090592KN, , , , , , , , 
98,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Back On The Market,.02,25,01/01/2019,31/03/2019,ONLINE AU-FACEBOOK [ANALOGOUS], ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
99,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Back On The Market,.07,25,01/01/2019,31/03/2019,ONLINE AU-YTUBE MU [DISAG][PTS, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
100,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Back On The Market,.08,25,01/01/2019,31/03/2019,STREAMING AU-APPLE MUSIC [DISA, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
101,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Back On The Market,.11,25,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
102,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Back On The Market,.09,25,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
103,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Back On The Market,.1,25,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
104,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Back On The Market,.01,25,27/05/2019,05/07/2019, , ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
105,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Back On The Market,.02,25,27/05/2019,05/07/2019, , ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
106,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Back On The Market,.01,25,27/05/2019,05/07/2019, , ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
107,00618760530,P,2019121,French (SACEM) PEL,Overseas, ,Back On The Market,.01,25,27/05/2019,05/07/2019,APPLE MUSIC, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
108,00618760530,P,2019121,French (SACEM) PEL,Overseas, ,Back On The Market,.01,25,27/05/2019,05/07/2019,GOOGLE, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
109,00618760530,P,2019121,German (GEMA) Private Copying,Overseas, ,Back On The Market,.09,25,01/01/2016,31/12/2016, , ,, ,0,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Downtown Music Uk Limited,261671HU,T9203478653,261671HU, , , , , , , , 
110,00618760530,P,2019121,MSB2B - Jaybox Ltd Online,Online, ,Back On The Market,.01,25,15/11/2018,15/11/2018,Back On The Market  ,MSB2B - Jaybox Ltd ¿ Online,7495456929,00000004,0,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
111,00618760530,P,2019121,New Zealand Online,Overseas, ,Back On The Market,.03,25,01/01/2019,31/03/2019,STREAMING NZ-SPOTIFY [DISAGGRE, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
112,00618760530,P,2019121,New Zealand Online,Overseas, ,Back On The Market,.02,25,01/01/2019,31/03/2019,STREAMING NZ-SPOTIFY [DISAGGRE, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
113,00618760530,P,2019121,New Zealand Online,Overseas, ,Back On The Market,.03,25,01/01/2019,31/03/2019,STREAMING NZ-SPOTIFY [DISAGGRE, ,, , ,Bamgboye Anthony,Broderick Thomas Patrick,Manderson Stephen Paul,Concord Copyrights,261671HU,T9203478653,261671HU, , , , , , , , 
114,00618760530,P,2019121,Romanian (UCMR-ADA) Private Copying,Overseas, ,Be Like Me (Remix),.09,20,01/01/2018,01/03/2018, , ,, ,0,Broadus Calvin Cordazor,Conlon Robert Patrick,Dixon Darren Jason,Manderson Stephen Paul,120054LR,T9107856484,120054LR, , , , , , , , 
115,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Before I Die,.05,50,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
116,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Before I Die,.05,50,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
117,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Before I Die,.07,50,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
118,00618760530,P,2019121,Danish (NCB) Online,Overseas, ,Before I Die,.01,50,01/04/2019,01/04/2019,NUUDAY A/S, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
119,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
120,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.87,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
121,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.02,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
122,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
123,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
124,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
125,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.03,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
126,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
127,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.83,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
128,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.53,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
129,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
130,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
131,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.02,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
132,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
133,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
134,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Before I Die,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
135,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,Before I Die,.07,50,26/02/2019,05/04/2019,SPOTIFY, ,, ,0,Manderson Stephen Paul,Bucks Music Group Ltd, , ,052966LS,T9054546100,052966LS, , , , , , , , 
136,00618760530,P,2019121,South African (SAMRO) General & Broadcasting (TV only),Overseas, ,Can I Have It Like That,1.22,100,01/07/2017,30/06/2018,METRO RADIO PUBLIC, ,, , ,Manderson Stephen Paul, , , ,5682766L, ,5682766L, , , , , , , , 
137,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Can't Dance Without You,.06,10,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Allen Lily Rose Beatrice,Barnes Thomas Andrew Searle,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,155545KQ,T9155754102,155545KQ, , , , , , , , 
138,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Can't Dance Without You,.05,10,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Allen Lily Rose Beatrice,Barnes Thomas Andrew Searle,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,155545KQ,T9155754102,155545KQ, , , , , , , , 
139,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Can't Dance Without You,.05,10,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Allen Lily Rose Beatrice,Barnes Thomas Andrew Searle,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,155545KQ,T9155754102,155545KQ, , , , , , , , 
140,00618760530,P,2019121,Jukeboxes Soundnet,Other Featured Recorded, ,Can't Dance Without You,.02,10,01/09/2019,30/09/2019, ,Jukeboxes Soundnet,,00000014,0,Allen Lily Rose Beatrice,Barnes Thomas Andrew Searle,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,155545KQ,T9155754102,155545KQ, , , , , , , , 
141,00618760530,P,2019121,Latvian (AKKA/LAA) General & Broadcasting,Overseas, ,Can't Dance Without You,.01,10,01/06/2019,01/08/2019, , ,, , ,Allen Lily Rose Beatrice,Barnes Thomas Andrew Searle,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,155545KQ,T9155754102,155545KQ, , , , , , , , 
142,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,Can't Dance Without You,.35,10,18/02/2015,18/02/2015,AMAZON, ,, ,0,Allen Lily Rose Beatrice,Barnes Thomas Andrew Searle,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,155545KQ,T9155754102,155545KQ, , , , , , , , 
143,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,Can't Dance Without You,.01,10,26/02/2019,05/04/2019,ITUNES, ,, ,0,Allen Lily Rose Beatrice,Barnes Thomas Andrew Searle,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,155545KQ,T9155754102,155545KQ, , , , , , , , 
144,00618760530,P,2019121,Uk Concerts And Stage Shows 2018,Concerts, ,Circus Of Clowns,.49,25,30/03/2018,30/03/2018,Electric Brixton  London  Sw2 1rj  , ,7754092680, ,180,Holland Alexander Graham,Manderson Stephen Paul,Bucks Music Group Ltd,District 6 Music Publishing Li,4855612J,T9053890623,4855612J, , , , , , , , 
145,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,City Of Gold,.04,15,01/01/2019,31/03/2019,STREAMING AU-APPLE MUSIC [DISA, ,, , ,Bailey Lee Collin,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,072134CR,T9056819795,072134CR, , , , , , , , 
146,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,City Of Gold,.03,15,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Bailey Lee Collin,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,072134CR,T9056819795,072134CR, , , , , , , , 
147,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,City Of Gold,.03,15,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Bailey Lee Collin,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,072134CR,T9056819795,072134CR, , , , , , , , 
148,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,City Of Gold,.02,15,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Bailey Lee Collin,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,072134CR,T9056819795,072134CR, , , , , , , , 
149,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
150,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
151,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
152,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.02,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
153,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.88,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
154,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.04,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
155,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.02,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
156,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
157,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
158,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.02,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
159,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
160,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.05,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
161,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.02,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
162,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
163,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
164,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.94,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
165,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
166,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
167,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.05,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
168,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
169,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,.01,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
170,00618760530,P,2019121,French (SACEM) Online,Overseas, ,City Of Gold,1.15,50,27/05/2019,05/07/2019,SPOTIFY, ,, , ,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
171,00618760530,P,2019121,German (GEMA) Private Copying,Overseas, ,City Of Gold,.13,15,01/01/2011,01/12/2011, , ,, ,0,Bailey Lee Collin,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,072134CR,T9056819795,072134CR, , , , , , , , 
172,00618760530,P,2019121,Jukeboxes Soundnet,Other Featured Recorded, ,City Of Gold,.06,15,01/09/2019,30/09/2019, ,Jukeboxes Soundnet,,00000029,0,Bailey Lee Collin,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,072134CR,T9056819795,072134CR, , , , , , , , 
173,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,City Of Gold,.01,50,01/02/2014,01/02/2014,FNAC MUSIC, ,, ,0,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
174,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,City Of Gold,.01,50,01/02/2014,01/02/2014,FNAC MUSIC, ,, ,0,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
175,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,City Of Gold,.12,50,26/02/2019,05/04/2019,ITUNES, ,, ,0,Manderson Stephen,Bucks Music Group Ltd, , ,076507EM,T9111595518,076507EM, , , , , , , , 
176,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Closing The Door,.01,25,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Greenall Finian Paul,Manderson Stephen,Bucks Music Group Ltd,Tenyor Music,072134HQ,T9056819808,072134HQ, , , , , , , , 
177,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Closing The Door,.01,25,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [DISAGGRE, ,, , ,Greenall Finian Paul,Manderson Stephen,Bucks Music Group Ltd,Tenyor Music,072134HQ,T9056819808,072134HQ, , , , , , , , 
178,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Closing The Door,.01,25,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [UMP CLAI, ,, , ,Greenall Finian Paul,Manderson Stephen,Bucks Music Group Ltd,Tenyor Music,072134HQ,T9056819808,072134HQ, , , , , , , , 
179,00618760530,P,2019121,Australasian (APRA) Online,Overseas, ,Closing The Door,.01,25,01/01/2019,31/03/2019,STREAMING AU-SPOTIFY [UMP CLAI, ,, , ,Greenall Finian Paul,Manderson Stephen,Bucks Music Group Ltd,Tenyor Music,072134HQ,T9056819808,072134HQ, , , , , , , , 
