WRITERS,SOURCE,TERRITORY,REVENUE_TYPE,USAGE,SONG_ID,SONG_TITLE,NOTES,CONFIG,SELECTION,UNITS,BEG_PER,End_PER,AMOUNT_RECEIVED,SHARE,ROYALTY_AMT
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-CRB-03-01956",13,"10/01/2018","01/31/2019",.000650,22.500000,.000146
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-ASE-05-10123",6,"10/01/2018","01/31/2019",.000320,22.500000,.000072
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-ASE-05-10123",13,"12/01/2012","12/31/2018",.000630,22.500000,.000142
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-CRB-03-01956",34,"12/01/2012","12/31/2018",.001780,22.500000,.000401
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-2R3-06-10162",56,"12/01/2012","12/31/2018",.003580,22.500000,.000806
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",1,"11/01/2014","02/28/2019",.001520,22.500000,.000342
"DEBBIE HUPP\BOB MORRISON","OSA","CZECHOSLO","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","Rozhlasové vysilani-doúEtovani dodateEnì zdokumentovanych titulu / ERo Dvojka","","",0,"12/05/2015","12/05/2018",.036777,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - SLACKER","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",1,"08/01/2008","09/30/2018",.001840,22.500000,.000414
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - SLACKER","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USASE0510123",3,"08/01/2008","09/30/2018",.001390,22.500000,.000313
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",10,"07/01/2018","09/30/2018",.009750,22.500000,.002194
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",2,"12/01/2016","12/31/2018",.002100,22.500000,.000473
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US2R30610162",3,"11/01/2014","06/30/2018",.003660,22.500000,.000824
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",0,"11/01/2014","06/30/2018",.000560,22.500000,.000126
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US2R30610162",3,"04/01/2015","09/30/2018",.005210,22.500000,.001172
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",0,"04/01/2015","09/30/2018",.000660,22.500000,.000149
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",38,"09/01/2016","01/31/2019",.015880,22.500000,.003573
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",13,"10/01/2016","02/28/2019",.006220,22.500000,.001400
"DEBBIE HUPP\BOB MORRISON","SOCIEDAD GENERAL DE AUTORES DE ESPANA","SPAIN","MECHANICAL","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",1,"01/01/2017","06/30/2018",.078627,20.500000,.016119
"DEBBIE HUPP\BOB MORRISON","KODA","DENMARK","MECHANICAL","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"07/01/2018","12/31/2018",.010359,20.500000,.002124
"DEBBIE HUPP\BOB MORRISON","TAIYO MUSIC INC.","JAPAN","MECHANICAL","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"10/01/2018","12/31/2018",.008865,22.777500,.002019
"DEBBIE HUPP\BOB MORRISON","TAIYO MUSIC INC.","JAPAN","MECHANICAL","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"10/01/2018","12/31/2018",.053189,22.777500,.012115
"DEBBIE HUPP\BOB MORRISON","TAIYO MUSIC INC.","JAPAN","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"10/01/2018","12/31/2018",.008865,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","TAIYO MUSIC INC.","JAPAN","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"10/01/2018","12/31/2018",.026594,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","TAIYO MUSIC INC.","JAPAN","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"10/01/2018","12/31/2018",.363455,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","TAIYO MUSIC INC.","JAPAN","MECHANICAL","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",5,"10/01/2018","12/31/2018",.008865,22.777500,.002019
"DEBBIE HUPP\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","YOUTUBE","","",4,"11/01/2018","11/30/2018",.000899,22.500000,.000202
"DEBBIE HUPP\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","YOUTUBE / RED","","",3,"12/01/2018","12/31/2018",.004488,22.500000,.001010
"DEBBIE HUPP\BOB MORRISON","PRS","UK","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"01/01/2017","03/31/2018",.012488,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","PRS","UK","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"01/01/2016","12/31/2017",.000000,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","YOUTUBE / RED","","",3,"11/01/2018","11/30/2018",.003994,22.500000,.000899
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-ASE-05-10123",4,"11/01/2016","02/28/2019",.006400,22.500000,.001440
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",61,"11/01/2016","02/28/2019",.095370,22.500000,.021458
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-CRB-03-01956",92,"11/01/2016","02/28/2019",.138710,22.500000,.031210
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",77,"05/01/2017","02/28/2019",.102250,22.500000,.023006
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-CRB-03-01956",0,"07/01/2014","01/31/2019",.000520,22.500000,.000117
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-ASE-05-10123",4,"05/01/2017","02/28/2019",.005350,22.500000,.001204
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-CRB-03-01956",2,"05/01/2017","02/28/2019",.002970,22.500000,.000668
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-2R3-06-10162",2,"05/01/2017","02/28/2019",.002380,22.500000,.000536
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","USCRB0301956",26,"07/01/2014","01/31/2019",.029580,22.500000,.006656
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-ASE-05-10123",3,"07/01/2014","01/31/2019",.003630,22.500000,.000817
"DEBBIE HUPP\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","US-2R3-06-10162",2,"07/01/2014","01/31/2019",.002080,22.500000,.000468
"DEBBIE HUPP\BOB MORRISON","CURB RECORDS","DOMESTIC","DPDDOWNLD","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","The Best Of Debby Boone","","USCRB0301956",16,"10/01/2018","12/31/2018",.660000,22.500000,.148500
"DEBBIE HUPP\BOB MORRISON","CURB RECORDS","DOMESTIC","DPDDOWNLD","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","All Time Greatest Hits Of Country","","USCRB0301956",6,"10/01/2018","12/31/2018",.250000,22.500000,.056250
"DEBBIE HUPP\BOB MORRISON","CURB RECORDS","DOMESTIC","DPDDOWNLD","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","Love Has No Reason","","USCRB0301956",4,"10/01/2018","12/31/2018",.160000,22.500000,.036000
"DEBBIE HUPP\BOB MORRISON","OSA","CZECHOSLO","BROADMECH","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","Rozhlasové vysilani-doúEtovani dodateEnì zdokumentovanych titulu / ERo Dvojka","","",2,"12/05/2015","12/05/2018",.036777,20.500000,.007539
"DEBBIE HUPP\BOB MORRISON","SOCAN","CANADA","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"04/01/2018","06/30/2018",.052806,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","SOCAN","CANADA","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"04/01/2018","06/30/2018",.007544,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","SOCAN","CANADA","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"04/01/2018","06/30/2018",.037719,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","SOCAN","CANADA","FORPERFORM","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"04/01/2018","06/30/2018",.015088,.000000,.000000
"DEBBIE HUPP\BOB MORRISON","KODA","DENMARK","MECHANICAL","","AREYOUONTH","ARE YOU ON THE ROAD TO LOVING ME AGAIN?","","","",0,"01/01/2018","06/30/2018",.003005,20.500000,.000616
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: RD-CO Radio - Country","","",0,"07/01/2018","09/30/2018",.013760,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: RD-CO Radio - Country","","",0,"07/01/2018","09/30/2018",.013760,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2018","09/30/2018",.012560,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2018","09/30/2018",.012560,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION","","",0,"07/01/2018","09/30/2018",.011900,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION","","",0,"07/01/2018","09/30/2018",.017860,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION","","",0,"07/01/2018","09/30/2018",.017860,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: RD-CO Radio - Country","","",0,"07/01/2018","09/30/2018",.009210,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2018","09/30/2018",.008370,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION (FREE TRIAL)","","",0,"07/01/2018","09/30/2018",.000190,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IS General - Internet Interactive Self-Representing ITUNIR","","",0,"07/01/2018","09/30/2018",.000190,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-AM Internet Audio and Music Videos Google Play Music","","",0,"07/01/2018","09/30/2018",.000190,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-AM Internet Audio and Music Videos Google Play Music","","",0,"07/01/2018","09/30/2018",.000190,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION (FREE TRIAL)","","",0,"07/01/2018","09/30/2018",.000280,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IS General - Internet Interactive Self-Representing ITUNIR","","",0,"07/01/2018","09/30/2018",.000280,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION (FREE TRIAL)","","",0,"07/01/2018","09/30/2018",.000280,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IS General - Internet Interactive Self-Representing ITUNIR","","",0,"07/01/2018","09/30/2018",.000280,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",.000560,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",.000930,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",.000930,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-AM Internet Audio and Music Videos YOUTUBE PREMIUM","","",0,"07/01/2018","09/30/2018",.000090,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-AM Internet Audio and Music Videos YOUTUBE PREMIUM","","",0,"07/01/2018","09/30/2018",.000090,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-AM Internet Audio and Music Videos Google Play Music","","",0,"07/01/2018","09/30/2018",.000090,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","ASCAP","DOMESTIC","ASCAP","","BUDANDSISS","BUD AND SISSY SONG","Use: GN-AM Internet Audio and Music Videos YOUTUBE PREMIUM","","",0,"07/01/2018","09/30/2018",.000090,.000000,.000000
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","BUDANDSISS","BUD AND SISSY SONG","","","APPLE  INC",4971,"10/01/2018","12/31/2018",.075200,11.250000,.008460
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","BUDANDSISS","BUD AND SISSY SONG","","","USHM81603695",3,"11/01/2016","12/31/2018",.001600,11.250000,.000180
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","BUDANDSISS","BUD AND SISSY SONG","","","USHM81603695",0,"11/01/2016","01/31/2019",.001360,11.250000,.000153
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","BUDANDSISS","BUD AND SISSY SONG","","","USHM81603695",0,"11/01/2016","02/28/2019",.001040,11.250000,.000117
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","BUDANDSISS","BUD AND SISSY SONG","","","ushm81603695",0,"12/01/2016","12/31/2018",.000220,11.250000,.000025
"MIKE LUNA\WANDA MALLETTE\BOB MORRISON\MICHAEL MARTIN MURPHY\OMAR PEREZ\PATTI RYAN","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","BUDANDSISS","BUD AND SISSY SONG","","","ushm81603695",0,"07/01/2018","09/30/2018",.000110,11.250000,.000012
"DEBBIE HUPP\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","DANGEROUSD01","DANGEROUS DIRT","","","RHAPSODY INTERNATION",6,"07/01/2012","12/31/2015",.003200,45.000000,.001440
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","DONTCALLHI","DON'T CALL HIM A COWBOY","","","RHAPSODY INTERNATION",11,"07/01/2012","12/31/2015",.008000,15.000000,.001200
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","CMRRA - SPOTIFY CANADA","CANADA","DPDSTREAM","","DONTCALLHI","DON'T CALL HIM A COWBOY","CONWAY TWITTY","F","",390,"10/01/2018","12/31/2018",.024588,14.670000,.003607
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","CMRRA - GOOGLE INC. CANADA","CANADA","DPDSTREAM","","DONTCALLHI","DON'T CALL HIM A COWBOY","CONWAY TWITTY\Don't Call Him a Cowboy (LP Version)","F","070dc42c3fee887f1ab6",1351,"10/01/2018","12/31/2018",.303957,14.670000,.044590
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","TOUCHTUNES DIGITAL JUKEBOX, INC.","CANADA","DIGJUKEBOX","","DONTCALLHI","DON'T CALL HIM A COWBOY","","","",3265,"10/01/2018","12/31/2018",11.929353,14.670000,1.750036
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDSTREAM","","DONTCALLHI","DON'T CALL HIM A COWBOY","CONWAY TWITTY [1'S - THE WARNE\\TWITTY, CONVAY\USWB19903613","","588.375.061",8,"10/01/2017","12/31/2017",.004289,13.670000,.000586
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDFPERST","","DONTCALLHI","DON'T CALL HIM A COWBOY","CONWAY TWITTY [1'S - THE WARNE\\TWITTY, CONVAY\USWB19903613","","588.375.061",8,"10/01/2017","12/31/2017",.004289,.000000,.000000
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","DONTCALLHI","DON'T CALL HIM A COWBOY","","","APPLE  INC",103948,"10/01/2018","12/31/2018",21.716500,15.000000,3.257475
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDDOWNLD","","DONTCALLHI","DON'T CALL HIM A COWBOY","","","X5 MUSIC GROUP",1,"11/01/2018","11/30/2018",.041000,15.000000,.006150
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDDOWNLD","","DONTCALLHI","DON'T CALL HIM A COWBOY","","","ORCHARD ENTERPRISES",2,"06/01/2018","09/30/2018",.082000,15.000000,.012300
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DIGJUKEBOX","","DONTCALLHI","DON'T CALL HIM A COWBOY","","","AMI ENTERTAINMENT  I",1286,"07/01/2018","09/30/2018",3.472200,15.000000,.520830
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","DONTCALLHI","DON'T CALL HIM A COWBOY","","","WEYV  INC.",1,"01/01/2019","01/31/2019",.330900,15.000000,.049635
"DEBBIE HUPP\FRED MACRAE\BOB MORRISON","CMRRA - APPLE MUSIC CANADA","CANADA","DPDDOWNLD","","DONTCALLHI","DON'T CALL HIM A COWBOY","CONWAY TWITTY\Don't Call Him a Cowboy","T","272495590",1,"10/01/2018","12/31/2018",.030123,14.670000,.004419
