SESAC QUARTERLY Royalty Statement: 2020/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affiliate Name: JACOB LEE SOOTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affiliate No: 483800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Distribution Period: April 2020 - June 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Distribution Date: September 30, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Qtr,Song #,Song Title,%Shares,Production Title,Episode Title,Episode Number,Perf/Air Date,Network,Establishment/Source,Album Title,Artist,Payment Type,Chart,Position,Pay #,Synd,Strip,End Air Dt,Medium,Coverage,Pay Code,Day Part,Perf Category,Perf Type,Perf Duration,Performance,Occur,Society Abbrv,Society Country,Earnings
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,MOOV,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,CASH,HONG KONG,0.00218885
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,83814,,SESAC,USA,2.01
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Napster,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01179828
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,TOUCHTUNES,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,4,,SESAC,USA,0.000109
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,48,,SESAC,USA,0.00068
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.35605686
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.08258794
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,133305,,SESAC,USA,1.3
2020,2,14074349,SET ME ABLAZE,0.125,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,133305,,SESAC,USA,0.1
2020,2,58567699,BE CROWNED,0.125,,,,,,ONLINE AU-FACEBOOK [ANALOGOUS],,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.011674
2020,2,58567699,BE CROWNED,0.125,,,,,,STREAMING AU-GOOGLE PLAY [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.011674
2020,2,58567699,BE CROWNED,0.125,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.15865631
2020,2,58567699,BE CROWNED,0.125,,,,,,YOUTUBE,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.02635731
2020,2,58567699,BE CROWNED,0.125,,,,,,APPLE MUSIC  BEATS,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.45072816
2020,2,58567699,BE CROWNED,0.125,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.16343594
2020,2,58567699,BE CROWNED,0.125,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,140,,SESAC,USA,0.000299
2020,2,58567699,BE CROWNED,0.125,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,100,,SESAC,USA,0.000734
2020,2,58567699,BE CROWNED,0.125,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,6,,SESAC,USA,0.0000816
2020,2,58567699,BE CROWNED,0.125,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.20429492
2020,2,58567699,BE CROWNED,0.125,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,33598,,SESAC,USA,0.00571
2020,2,58567699,BE CROWNED,0.125,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,33598,,SESAC,USA,0.02
2020,2,58567699,BE CROWNED,0.125,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,33598,,SESAC,USA,0.3
2020,2,58567699,BE CROWNED,0.125,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1585,,SESAC,USA,0.03
2020,2,58567699,BE CROWNED,0.125,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,33598,,SESAC,USA,0.32
2020,2,58882032,CANT HANDLE THIS,0.25,TIGERS LIVE,Post Game,128,8/24/2018,FSRD,,,, , ,0,0, ,,,General, ,0,PRIME,CABLE TV,F,0:00:30,1,1,SESAC,USA,1.05
2020,2,58882032,CANT HANDLE THIS,0.25,TIGERS LIVE,Post Game,128,8/24/2018,FSRD,,,, , ,0,0, ,,,General, ,0,EARLY FR,CABLE TV,F,0:00:30,1,1,SESAC,USA,0.63
2020,2,54432665,WON MY HEART,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,44663,,SESAC,USA,0.53
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,124161,,SESAC,USA,1.62
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,BDS,,,VERTICAL WORSHIP, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,3,,SESAC,USA,0.09
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,UK Churches,,, , ,0,0, ,,,Live Performances, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.30888
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,INTERNET RADIO,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,288,,SESAC,USA,0.01
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,iTunes,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01179828
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,25,,SESAC,USA,0.000462
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,241,,SESAC,USA,0.00239
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,BDS,,,VERTICAL WORSHIP, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,4,,SESAC,USA,0.27
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,124161,,SESAC,USA,0.02
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,728,,SESAC,USA,0.00212
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,CCS,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,10,,SESAC,USA,0.01
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,124161,,SESAC,USA,1.48
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,BDS,,,VERTICAL WORSHIP, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,3,,SESAC,USA,0.22
2020,2,998938,DO WHAT YOU WANT TO,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,124161,,SESAC,USA,0.13
2020,2,58882032,CANT HANDLE THIS,0.25,TIGERS LIVE,Post Game,128,8/24/2018,FSRD,,,, , ,0,0, ,,,General, ,0,DAY,CABLE TV,F,0:00:30,3,1,SESAC,USA,1.57
2020,2,58882032,CANT HANDLE THIS,0.25,TIGERS LIVE,Post Game,88,7/5/2018,FSRD,,,, , ,0,0, ,,,General, ,0,EARLY FR,CABLE TV,F,0:00:30,1,1,SESAC,USA,0.63
2020,2,58882032,CANT HANDLE THIS,0.25,TIGERS LIVE,Post Game,88,7/5/2018,FSRD,,,, , ,0,0, ,,,General, ,0,DAY,CABLE TV,F,0:00:30,3,1,SESAC,USA,1.57
2020,2,58882032,CANT HANDLE THIS,0.25,TIGERS LIVE,Post Game,88,7/5/2018,FSRD,,,, , ,0,0, ,,,General, ,0,PRIME,CABLE TV,F,0:00:30,1,1,SESAC,USA,1.05
2020,2,789250,CABLE & SATELLITE RETRANSMISSION,0.25,,,,,,,,, , ,0,0, ,,,General, ,0,,INTERNATIONAL,,,,,PRS,UNITED KINGDOM,0.05562856
2020,2,789250,CABLE & SATELLITE RETRANSMISSION,0.25,,,,,,,,, , ,0,0, ,,,General, ,0,,INTERNATIONAL,,,,,APRA,AUSTRALIA,0.00478256
2020,2,789250,CABLE & SATELLITE RETRANSMISSION,0.25,,,,,,,,, , ,0,0, ,,,General, ,0,,INTERNATIONAL,,,,,PRS,UNITED KINGDOM,0.02875793
2020,2,14086672,THE INVOCATION,0.1666,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1358,,SESAC,USA,0.04
2020,2,14086672,THE INVOCATION,0.1666,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,31,,SESAC,USA,0.000299
2020,2,696536895,THE SAME JESUS,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,27271,,SESAC,USA,0.87
2020,2,696536895,THE SAME JESUS,0.1667,,,,,,SIRIUS XM,,, , ,0,0, ,,,General, ,0,,SATELLITE RADIO,,,8,,SESAC,USA,1.65
2020,2,694159377,HOLY,0.1666,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,5054,,SESAC,USA,0.16
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1,,SESAC,USA,0.0000272
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,10,,SESAC,USA,0.000109
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,25439,,SESAC,USA,0.00577
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,25439,,SESAC,USA,0.3
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.03538421
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,APPLE MUSIC  BEATS,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.17287748
2020,2,14086673,THE WAITING,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,196,,SESAC,USA,0.00627
2020,2,14086673,THE WAITING,0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,34,,SESAC,USA,0.000326
2020,2,14086673,THE WAITING,0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,7366,,SESAC,USA,0.00783
2020,2,14086673,THE WAITING,0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,7366,,SESAC,USA,0.09
2020,2,14086673,THE WAITING,0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,7366,,SESAC,USA,0.08
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,GOOGLEPLAY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.01902154
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.10338751
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.02358947
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01179474
2020,2,693676292,LEAVE IT ALL,0.1666,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.02358947
2020,2,14086673,THE WAITING,0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,7366,,SESAC,USA,0.00166
2020,2,689232147,CROWN HIM,0.25,,,,,,UK Churches,,, , ,0,0, ,,,Live Performances, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.04752
2020,2,689232147,CROWN HIM,0.25,,,,,,UCB2 High Peak Main,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.26136
2020,2,689232147,CROWN HIM,0.25,,,,,,UCB2 Low Peak Mains,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.21384
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.04719311
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.3539483
2020,2,689232147,CROWN HIM,0.25,,,,,,Napster,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.07078966
2020,2,689232147,CROWN HIM,0.25,,,,,,UCB2 Non Peak Main,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.49896
2020,2,689232147,CROWN HIM,0.25,,,,,,Now (That's What I Call) Music,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01167738
2020,2,689232147,CROWN HIM,0.25,,,,,,Small & Community Radio Servic,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.10692
2020,2,689232147,CROWN HIM,0.25,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,2866,,SESAC,USA,0.08
2020,2,689232147,CROWN HIM,0.25,,,,,,CHVNFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.29733961
2020,2,689232147,CROWN HIM,0.25,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,5035,,SESAC,USA,0.02
2020,2,689232147,CROWN HIM,0.25,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,173016,,SESAC,USA,0.05
2020,2,689232147,CROWN HIM,0.25,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,173016,,SESAC,USA,0.27
2020,2,689232147,CROWN HIM,0.25,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,173016,,SESAC,USA,3.38
2020,2,689232147,CROWN HIM,0.25,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,173016,,SESAC,USA,3.11
2020,2,689232147,CROWN HIM,0.25,,,,,,iTunes,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.02359655
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.09438621
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.21236898
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.07078966
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.05899138
2020,2,689232147,CROWN HIM,0.25,,,,,,Apple Music,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.47877257
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,1.33122129
2020,2,689232147,CROWN HIM,0.25,,,,,BDS,,,I AM THEY, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,26,,SESAC,USA,1.37
2020,2,689232147,CROWN HIM,0.25,,,,,BDS,,,I AM THEY, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,29,,SESAC,USA,1.82
2020,2,689232147,CROWN HIM,0.25,,,,,,Stingray Music USA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,0.01167738
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,1.54141412
2020,2,689232234,FAITHFULNESS,0.1666,,,,,,STREAMING NZ-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.16210344
2020,2,689232234,FAITHFULNESS,0.1666,,,,,,ONLINE AU-FREEGAL DOWNLOADS [P,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.005837
2020,2,689232234,FAITHFULNESS,0.1666,,,,,,STREAMING AU-APPLE MUSIC [DISA,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.08171797
2020,2,689232147,CROWN HIM,0.25,,,,,,ONLINE AU-FREEGAL DOWNLOADS [P,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.01751099
2020,2,689232147,CROWN HIM,0.25,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.09922896
2020,2,14086657,SHOULD HAVE BEEN MINE,0.125,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,482,,SESAC,USA,0.01
2020,2,14086664,THE FIELD OF STARS,0.1666,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1753,,SESAC,USA,0.05
2020,2,689232234,FAITHFULNESS,0.1666,,,,,,AUST DOWNLOAD (AMCOS TRANSFER),,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.01751099
2020,2,689232234,FAITHFULNESS,0.1666,,,,,,STREAMING AU-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.40275284
2020,2,689232147,CROWN HIM,0.25,,,,,,CJGYFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.60706837
2020,2,689232147,CROWN HIM,0.25,,,,,,CJLTFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,3.51025928
2020,2,689232147,CROWN HIM,0.25,,,,,,CCS,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,78,,SESAC,USA,0.22
2020,2,689232147,CROWN HIM,0.25,,,,,,CJTKFM,,, , ,0,0, ,,,Radio, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.60706837
2020,2,689232147,CROWN HIM,0.25,,,,,,Spotify,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,PRS,UNITED KINGDOM,1.36625342
2020,2,689232147,CROWN HIM,0.25,,,,,,APPLE MUSIC  BEATS,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.99526175
2020,2,689232147,CROWN HIM,0.25,,,,,,SLACKER RADIO,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.11563207
2020,2,689232147,CROWN HIM,0.25,,,,,,SPOTIFY,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.85485138
2020,2,689232147,CROWN HIM,0.25,,,,,,YOUTUBE,,, , ,0,0, ,,,Streaming On-Demand, ,0,,INTERNATIONAL,F,,,,SOCAN,CANADA,0.21474527
2020,2,689232147,CROWN HIM,0.25,,,,,,STREAMING NZ-SPOTIFY [DISAGGRE,,, , ,0,0, ,,,Download Musical Works, ,0,,INTERNATIONAL,F,,,,APRA,AUSTRALIA,0.18446254
2020,2,54602076,I WILL FOLLOW,1,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,49103,,SESAC,USA,3.84
2020,2,54602076,I WILL FOLLOW,1,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,49103,,SESAC,USA,0.31
2020,2,54602076,I WILL FOLLOW,1,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,49103,,SESAC,USA,0.06
2020,2,54602076,I WILL FOLLOW,1,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14005,,SESAC,USA,1
2020,2,54602076,I WILL FOLLOW,1,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14005,,SESAC,USA,1.09
2020,2,54602076,I WILL FOLLOW,1,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14005,,SESAC,USA,0.08
2020,2,54602076,I WILL FOLLOW,1,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14005,,SESAC,USA,0.01
2020,2,54602076,I WILL FOLLOW,1,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,461,,SESAC,USA,0.00808
2020,2,54602076,I WILL FOLLOW,1,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,277,,SESAC,USA,0.01
2020,2,54602076,I WILL FOLLOW,1,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,66,,SESAC,USA,0.00394
2020,2,689830042,STAY,0.1667,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,14,,SESAC,USA,0.000459
2020,2,697138665,JESUS YOUR NAME,0.125,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,37,,SESAC,USA,0.000272
2020,2,697138665,JESUS YOUR NAME,0.125,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,20291,,SESAC,USA,0.00345
2020,2,697138665,JESUS YOUR NAME,0.125,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,20291,,SESAC,USA,0.01
2020,2,697138665,JESUS YOUR NAME,0.125,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,20291,,SESAC,USA,0.19
2020,2,697138665,JESUS YOUR NAME,0.125,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,20291,,SESAC,USA,0.18
2020,2,697138665,JESUS YOUR NAME,0.125,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,231,,SESAC,USA,0.00556
2020,2,694159378,I JUST REALLY LOVE YOU,0.125,,,,,,PANDORA,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,13779,,SESAC,USA,0.33
2020,2,689645116,THRONE ROOM,0.125,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,894281,,SESAC,USA,0.71
2020,2,689645116,THRONE ROOM,0.125,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,894281,,SESAC,USA,0.15
2020,2,689645116,THRONE ROOM,0.125,,,,,,YOUTUBE,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,129417,,SESAC,USA,0.28
2020,2,689645116,THRONE ROOM,0.125,,,,,,YOUTUBE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,11667,,SESAC,USA,0.89
2020,2,689645116,THRONE ROOM,0.125,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,894281,,SESAC,USA,8.04
2020,2,689645090,GLIMPSE (INTO ETERNITY),0.1667,,,,,BDS,,,KIM WALKER-SMITH, , ,0,0, ,,,General, ,0,,MONITORED RADIO,,,1,,SESAC,USA,0.05
2020,2,689645090,GLIMPSE (INTO ETERNITY),0.1667,,,,,,SPOTIFY,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,80503,,SESAC,USA,0.96
2020,2,689645090,GLIMPSE (INTO ETERNITY),0.1667,,,,,,APPLE MUSIC,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,80503,,SESAC,USA,1.05
2020,2,689645090,GLIMPSE (INTO ETERNITY),0.1667,,,,,,AMAZON PRIME,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,80503,,SESAC,USA,0.08
2020,2,689645090,GLIMPSE (INTO ETERNITY),0.1667,,,,,,TIDAL,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,80503,,SESAC,USA,0.01
2020,2,689645090,GLIMPSE (INTO ETERNITY),0.1667,,,,,,NAPSTER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,149,,SESAC,USA,0.00147
2020,2,689645090,GLIMPSE (INTO ETERNITY),0.1667,,,,,,SLACKER,,, , ,0,0, ,,,General, ,0,,DIGITAL MEDIA,,,1,,SESAC,USA,0.0000272
