Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Notes,Currency,Statement ID,Statement Line
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Baby Blue,789539,Jett/Hannah,APPLE ,APP1,Mechanical,01,0,0.19,100,90,14320,90,0.17,Apple Computer Inc.,4,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7167
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,APPLE ,APP1,Mechanical,01,0,1.5,100,90,14320,90,1.35,Apple Computer Inc.,71,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7229,12552
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,APPLE ,APP1,Mechanical,01,0,0.12,100,90,14320,90,0.11,Apple Computer Inc.,3,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7229,12553
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,APPLE ,APP1,Mechanical,01,0,0.27,100,90,14320,90,0.24,Apple Computer Inc.,18,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7229,12554
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.16,100,90,14320,90,0.14,"Google, Inc",7,0,/,12/2014,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7237,11491
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14320,90,0.01,"Google, Inc",33,0,/,12/2014,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7237,11492
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.09,100,90,14320,90,0.08,"Google, Inc",4,0,/,09/2014,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7240,8639
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14320,90,0.01,"Google, Inc",26,0,/,09/2014,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7240,8640
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.41,100,90,14320,90,0.37,"Google, Inc",19,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15365
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.07,100,90,14320,90,0.06,"Google, Inc",188,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15366
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,SPOTIFY,SPOT,Mechanical,01,0,0.02,100,90,14320,90,0.02,Spotify AB,258,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7232,11424
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14320,90,0.02,"Google, Inc",69,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14809
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.34,100,90,14320,90,0.31,"Google, Inc",13,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14810
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14320,90,0.04,"Google, Inc",1,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7239,14811
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14320,90,0.01,"Google, Inc",16,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15367
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,SPOTIFY,SPOT,Mechanical,01,0,0.2,100,90,14320,90,0.18,Spotify AB,445,0,/,12/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7235,13510
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.37,100,90,14320,90,0.33,"Google, Inc",18,0,/,09/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7225,13161
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14320,90,0.02,"Google, Inc",66,0,/,09/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7225,13162
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14320,90,0.04,"Google, Inc",1,0,/,12/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7228,15364
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,SOCAN,SOCA,Digital Internet,17,25,0.08,100,90,14320,90,0.07,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17487
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,SOCAN,SOCA,Digital Internet,17,25,0.06,100,90,14320,90,0.05,,0,0,04/2016,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7188,17488
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.41,100,90,14320,90,0.37,"Google, Inc",19,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12527
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14320,90,0.04,"Google, Inc",1,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12528
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.07,100,90,14320,90,0.06,"Google, Inc",210,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12529
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14320,90,0.01,"Google, Inc",30,0,/,03/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7227,12530
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.35,100,90,14320,90,0.32,"Google, Inc",14,0,/,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7226,12483
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14320,90,0.02,"Google, Inc",65,0,/,06/2016,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7226,12484
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.12,100,90,14320,90,0.11,"Google, Inc",6,0,/,06/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7230,13686
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14320,90,0.02,"Google, Inc",36,0,/,06/2015,Canada,CAN,,0,LAGUNATIC MUSIC *,CAD,7230,13687
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",24,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9752
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",22,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9753
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",22,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10232
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.03,100,90,14319,90,0.03,"Google, Inc",51,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10233
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14319,90,0.02,"Google, Inc",25,0,/,03/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7227,9725
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.02,100,90,14319,90,0.02,Spotify AB,97,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7232,8712
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",7,0,/,06/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9923
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",6,0,/,06/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9924
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.08,100,90,14319,90,0.07,"Google, Inc",1,0,/,03/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7230,9925
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.19,100,90,14319,90,0.17,"Google, Inc",2,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11881
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",13,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11883
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",8,0,/,12/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7237,8008
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",20,0,/,08/2014,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7240,8558
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,APPLE ,APP1,Mechanical,01,0,0.07,100,90,14319,90,0.06,Apple Computer Inc.,1,0,/,10/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7216
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,APPLE ,APP1,Mechanical,01,0,0.07,100,90,14319,90,0.06,Apple Computer Inc.,1,0,/,11/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,7217
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,CMRRA Broadcast Mechanical -Commercial Radio,BMCR,Mechanical,01,0,1.96,100,90,14319,90,1.76,CR: English-Survey,2,0,01/2015,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7234,1262
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.14,100,90,14319,90,0.13,Spotify AB,146,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10226
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,SPOTIFY,SPOT,Mechanical,01,0,0.05,100,90,14319,90,0.05,Spotify AB,61,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7235,10227
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14319,90,0.02,"Google, Inc",35,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11354
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14319,90,0.01,"Google, Inc",22,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11355
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.09,100,90,14319,90,0.08,"Google, Inc",1,0,/,12/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7239,11356
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Bad As We Can Be,814885,Cangialosi/Jett/Laguna,ZUNE,ZUNE,Mechanical,01,0,0.13,100,90,14319,90,0.12,Zune (Microsoft),2,0,/,04/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7229,21147
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,7.19,100,90,14321,90,6.47,"Google, Inc",107,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9700
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.45,100,90,14321,90,0.41,"Google, Inc",7,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9701
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.17,100,90,14321,90,0.15,"Google, Inc",2,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9702
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.28,100,90,14321,90,0.25,"Google, Inc",3,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9703
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,2.21,100,90,14321,90,1.99,"Google, Inc",20,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9704
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.2,100,90,14321,90,0.18,"Google, Inc",322,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9707
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14321,90,0.01,"Google, Inc",17,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9709
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.05,100,90,14321,90,0.05,"Google, Inc",86,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9710
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14321,90,0.01,"Google, Inc",8,0,/,05/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9711
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14321,90,0.02,"Google, Inc",26,0,/,06/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7226,9712
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,2.67,100,90,14321,90,2.4,"Google, Inc",23,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10183
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.8,100,90,14321,90,0.72,"Google, Inc",12,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10184
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,2.04,100,90,14321,90,1.84,"Google, Inc",25,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10185
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.06,100,90,14321,90,0.05,"Google, Inc",1,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10186
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14321,90,0.02,"Google, Inc",35,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10188
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14321,90,0.01,"Google, Inc",14,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10189
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.43,100,90,14321,90,0.39,"Google, Inc",668,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10190
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.04,100,90,14321,90,0.04,"Google, Inc",55,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10191
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.01,100,90,14321,90,0.01,"Google, Inc",8,0,/,09/2016,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7225,10192
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.05,100,90,14321,90,0.05,"Google, Inc",1,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11765
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,2.21,100,90,14321,90,1.99,"Google, Inc",27,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11766
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,1.1,100,90,14321,90,0.99,"Google, Inc",17,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11767
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.43,100,90,14321,90,0.39,"Google, Inc",5,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11768
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,5.3,100,90,14321,90,4.77,"Google, Inc",47,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11769
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14321,90,0.02,"Google, Inc",31,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11770
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,Jett Pack (Higher Rate),14321,BAD REPUTATION,576292,Cordell/Jett/KUPERSMITH/Laguna,"Google, Inc.",GOOG,Mechanical,01,0,0.02,100,90,14321,90,0.02,"Google, Inc",29,0,/,12/2015,Canada,CAN,,0,JETT PACK MUSIC INC,CAD,7228,11771
